t, ref_c, dmm_c, humidity, v
1690126056.742075, 23.632, 33.7597, 61.87, 9.999986120E+00
1690126058.1605818, 23.626, 33.7627, 61.878, 9.999978985E+00
1690126059.5789633, 23.631, 33.7666, 61.873, 9.999995960E+00
1690126060.9974835, 23.637, 33.7702, 61.869, 9.999982200E+00
1690126062.4158905, 23.637, 33.7744, 61.869, 9.999986707E+00
1690126063.8346028, 23.637, 33.7778, 61.866, 9.999983156E+00
1690126065.2530303, 23.638, 33.7824, 61.859, 9.999979277E+00
1690126066.6713939, 23.645, 33.7863, 61.866, 9.999983996E+00
1690126068.0898123, 23.638, 33.7894, 61.877, 9.999987866E+00
1690126069.5080814, 23.646, 33.7934, 61.875, 9.999991776E+00
1690126070.9266686, 23.658, 33.7964, 61.891, 9.999992262E+00
1690126072.3453963, 23.651, 33.8003, 61.902, 9.999995944E+00
1690126073.7636962, 23.651, 33.8039, 61.894, 9.999980152E+00
1690126075.182247, 23.657, 33.8084, 61.905, 9.999988343E+00
1690126076.600762, 23.655, 33.8108, 61.903, 9.999985530E+00
1690126078.0192385, 23.654, 33.815, 61.901, 9.999993518E+00
1690126079.437415, 23.66, 33.8187, 61.907, 9.999984805E+00
1690126080.8559284, 23.674, 33.8217, 61.905, 9.999990637E+00
1690126082.2745707, 23.664, 33.8262, 61.902, 9.999981980E+00
1690126083.6928513, 23.672, 33.8293, 61.896, 9.999993325E+00
1690126085.111397, 23.671, 33.834, 61.896, 9.999986160E+00
1690126086.5297554, 23.661, 33.8369, 61.887, 9.999986204E+00
1690126087.9483197, 23.672, 33.8408, 61.883, 9.999981003E+00
1690126089.3668873, 23.671, 33.8448, 61.869, 9.999981516E+00
1690126090.7853196, 23.674, 33.848, 61.87, 9.999993174E+00
1690126092.2037373, 23.671, 33.8523, 61.857, 9.999984547E+00
1690126093.622284, 23.674, 33.8552, 61.849, 9.999982074E+00
1690126095.0406673, 23.672, 33.8592, 61.851, 9.999988985E+00
1690126096.459031, 23.668, 33.8626, 61.841, 9.999981893E+00
1690126097.877708, 23.669, 33.8663, 61.833, 9.999984294E+00
1690126099.2959895, 23.672, 33.869, 61.831, 9.999983743E+00
1690126100.7147458, 23.675, 33.8736, 61.816, 9.999987569E+00
1690126102.132736, 23.669, 33.8776, 61.813, 9.999978957E+00
1690126103.551382, 23.671, 33.8808, 61.81, 9.999986336E+00
1690126104.969539, 23.677, 33.8847, 61.806, 9.999983976E+00
1690126106.388352, 23.674, 33.8883, 61.804, 9.999988199E+00
1690126107.8068235, 23.671, 33.8922, 61.796, 9.999984563E+00
1690126109.225241, 23.671, 33.8949, 61.788, 9.999989881E+00
1690126110.6436687, 23.68, 33.8991, 61.792, 9.999983558E+00
1690126112.062096, 23.677, 33.9028, 61.792, 9.999985137E+00
1690126113.480401, 23.684, 33.9067, 61.79, 9.999983090E+00
1690126114.8992553, 23.678, 33.9109, 61.794, 9.999987300E+00
1690126116.3176093, 23.683, 33.9131, 61.799, 9.999973867E+00
1690126117.7361052, 23.681, 33.9172, 61.798, 9.999978700E+00
1690126119.154654, 23.691, 33.9206, 61.798, 9.999986407E+00
1690126120.573166, 23.684, 33.9242, 61.792, 9.999979130E+00
1690126121.9913905, 23.691, 33.927, 61.804, 9.999982161E+00
1690126123.410243, 23.694, 33.9315, 61.796, 9.999983399E+00
1690126124.8285604, 23.692, 33.9353, 61.79, 9.999985105E+00
1690126126.2471144, 23.687, 33.9382, 61.788, 9.999981767E+00
1690126127.6656244, 23.687, 33.9429, 61.788, 9.999984467E+00
1690126129.083821, 23.687, 33.9454, 61.787, 9.999977204E+00
1690126130.5025237, 23.686, 33.9503, 61.778, 9.999986602E+00
1690126131.9207854, 23.686, 33.9527, 61.776, 9.999987385E+00
1690126133.3392067, 23.684, 33.9568, 61.778, 9.999986123E+00
1690126134.7577853, 23.683, 33.9611, 61.764, 9.999987787E+00
1690126136.1761084, 23.687, 33.9639, 61.773, 9.999977025E+00
1690126137.5946872, 23.691, 33.968, 61.766, 9.999982357E+00
1690126139.0130556, 23.691, 33.971, 61.764, 9.999987604E+00
1690126140.4318378, 23.686, 33.9748, 61.769, 9.999982373E+00
1690126141.850198, 23.678, 33.9781, 61.76, 9.999984636E+00
1690126143.268405, 23.692, 33.9824, 61.769, 9.999984821E+00
1690126144.686901, 23.689, 33.9857, 61.768, 9.999987622E+00
1690126146.1054559, 23.683, 33.9892, 61.756, 9.999984238E+00
1690126147.5239482, 23.686, 33.9929, 61.762, 9.999988561E+00
1690126148.9423432, 23.689, 33.9956, 61.763, 9.999994435E+00
1690126150.3608236, 23.683, 33.9992, 61.757, 9.999983603E+00
1690126151.7794886, 23.68, 34.0028, 61.756, 9.999975516E+00
1690126153.1977751, 23.681, 34.0068, 61.773, 9.999984203E+00
1690126154.6164079, 23.684, 34.0097, 61.769, 9.999982656E+00
1690126156.0348074, 23.686, 34.0134, 61.774, 9.999986852E+00
1690126157.4531245, 23.694, 34.0173, 61.772, 9.999991688E+00
1690126158.8718252, 23.692, 34.0209, 61.769, 9.999996295E+00
1690126160.2901402, 23.695, 34.0242, 61.766, 9.999974858E+00
1690126161.7083876, 23.695, 34.0278, 61.771, 9.999988507E+00
1690126163.1270375, 23.698, 34.0314, 61.776, 9.999995347E+00
1690126164.5455246, 23.692, 34.0349, 61.774, 9.999994381E+00
1690126165.964176, 23.697, 34.0387, 61.775, 9.999986819E+00
1690126167.3823562, 23.695, 34.0414, 61.773, 9.999977042E+00
1690126168.800833, 23.701, 34.0455, 61.776, 9.999985132E+00
1690126170.2193491, 23.692, 34.0491, 61.772, 9.999995483E+00
1690126171.6380594, 23.695, 34.0525, 61.777, 9.999987536E+00
1690126173.0562422, 23.695, 34.0561, 61.787, 9.999979265E+00
1690126174.474699, 23.689, 34.0591, 61.784, 9.999981441E+00
1690126175.8933902, 23.692, 34.0625, 61.786, 9.999977376E+00
1690126177.311825, 23.694, 34.0658, 61.783, 9.999987728E+00
1690126178.7301366, 23.694, 34.0698, 61.786, 9.999988922E+00
1690126180.1487875, 23.697, 34.0736, 61.793, 9.999989791E+00
1690126181.567096, 23.697, 34.0768, 61.785, 9.999986652E+00
1690126182.9857864, 23.698, 34.0806, 61.783, 9.999978934E+00
1690126184.4042187, 23.694, 34.0839, 61.781, 9.999975197E+00
1690126185.8224866, 23.701, 34.0876, 61.782, 9.999988689E+00
1690126187.241057, 23.7, 34.0904, 61.784, 9.999974689E+00
1690126188.659511, 23.701, 34.094, 61.786, 9.999988793E+00
1690126190.0777915, 23.697, 34.0976, 61.794, 9.999971692E+00
1690126191.4962814, 23.7, 34.1016, 61.787, 9.999986180E+00
1690126192.9148517, 23.692, 34.1056, 61.786, 9.999990687E+00
1690126194.33348, 23.692, 34.1078, 61.79, 9.999980082E+00
1690126195.7517443, 23.697, 34.1112, 61.79, 9.999977266E+00
1690126197.1703682, 23.697, 34.1146, 61.797, 9.999986580E+00
1690126198.5886168, 23.689, 34.1188, 61.808, 9.999989226E+00
1690126200.007009, 23.691, 34.1218, 61.805, 9.999988603E+00
1690126201.4256427, 23.691, 34.1253, 61.808, 9.999989512E+00
1690126202.8441174, 23.692, 34.1297, 61.805, 9.999993778E+00
1690126204.2625556, 23.694, 34.1328, 61.814, 9.999973736E+00
1690126205.6810484, 23.694, 34.1361, 61.816, 9.999983319E+00
1690126207.0995116, 23.695, 34.1383, 61.818, 9.999997095E+00
1690126208.5178416, 23.697, 34.1421, 61.82, 9.999984999E+00
1690126209.9362304, 23.698, 34.1462, 61.82, 9.999990885E+00
1690126211.3550315, 23.684, 34.1494, 61.813, 9.999975475E+00
1690126212.7733698, 23.687, 34.1523, 61.817, 9.999993406E+00
1690126214.191777, 23.687, 34.1563, 61.818, 9.999982589E+00
1690126215.6102788, 23.694, 34.1603, 61.809, 9.999985106E+00
1690126217.0287833, 23.689, 34.1636, 61.812, 9.999990181E+00
1690126218.447502, 23.697, 34.1672, 61.808, 9.999992501E+00
1690126219.8658102, 23.695, 34.1702, 61.809, 9.999977478E+00
1690126221.2842565, 23.687, 34.1738, 61.808, 9.999984359E+00
1690126222.7027838, 23.691, 34.1767, 61.817, 9.999986536E+00
1690126224.1211193, 23.692, 34.1803, 61.817, 9.999988600E+00
1690126225.539633, 23.687, 34.184, 61.808, 9.999984834E+00
1690126226.9580076, 23.694, 34.1871, 61.81, 9.999978707E+00
1690126228.3765476, 23.687, 34.1912, 61.81, 9.999979149E+00
1690126229.7950091, 23.692, 34.1944, 61.817, 9.999983273E+00
1690126231.2135012, 23.694, 34.1983, 61.817, 9.999979833E+00
1690126232.6319842, 23.694, 34.2004, 61.817, 9.999977277E+00
1690126234.0503669, 23.694, 34.2042, 61.824, 9.999989007E+00
1690126235.4685051, 23.691, 34.207, 61.826, 9.999985224E+00
1690126236.887445, 23.691, 34.2112, 61.819, 9.999986164E+00
1690126238.305844, 23.695, 34.2152, 61.826, 9.999993502E+00
1690126239.7240357, 23.697, 34.2177, 61.826, 9.999985839E+00
1690126241.1426542, 23.695, 34.2222, 61.829, 9.999978703E+00
1690126242.561304, 23.7, 34.2247, 61.837, 9.999982514E+00
1690126243.9795501, 23.695, 34.2288, 61.844, 9.999984406E+00
1690126245.3981032, 23.704, 34.2316, 61.862, 9.999991120E+00
1690126246.8164334, 23.717, 34.2351, 61.875, 9.999983843E+00
1690126248.2353766, 23.712, 34.2391, 61.879, 9.999993895E+00
1690126249.653476, 23.718, 34.242, 61.89, 9.999986634E+00
1690126251.0720117, 23.713, 34.2459, 61.885, 9.999982228E+00
1690126252.4902093, 23.715, 34.2491, 61.885, 9.999982486E+00
1690126253.9089456, 23.717, 34.253, 61.879, 9.999984518E+00
1690126255.327438, 23.71, 34.2556, 61.865, 9.999984107E+00
1690126256.745978, 23.713, 34.2595, 61.853, 9.999990420E+00
1690126258.1642568, 23.71, 34.2622, 61.842, 9.999980555E+00
1690126259.582585, 23.704, 34.2659, 61.833, 9.999985630E+00
1690126261.0013082, 23.71, 34.2698, 61.823, 9.999990835E+00
1690126262.4196706, 23.697, 34.2724, 61.81, 9.999973435E+00
1690126263.8380544, 23.692, 34.2764, 61.794, 9.999988152E+00
1690126265.256479, 23.687, 34.2792, 61.784, 9.999988523E+00
1690126266.6749697, 23.68, 34.283, 61.775, 9.999986151E+00
1690126268.0933328, 23.674, 34.286, 61.759, 9.999985341E+00
1690126269.5120928, 23.675, 34.2895, 61.761, 9.999977554E+00
1690126270.9305155, 23.666, 34.2935, 61.747, 9.999987324E+00
1690126272.3488083, 23.663, 34.2967, 61.759, 9.999992842E+00
1690126273.7672682, 23.661, 34.3006, 61.757, 9.999989206E+00
1690126275.1858597, 23.658, 34.3031, 61.761, 9.999984728E+00
1690126276.604265, 23.658, 34.3072, 61.764, 9.999980192E+00
1690126278.0226824, 23.648, 34.3098, 61.765, 9.999982240E+00
1690126279.4411871, 23.643, 34.3138, 61.773, 9.999988312E+00
1690126280.8597, 23.645, 34.3163, 61.784, 9.999990020E+00
1690126282.278437, 23.643, 34.3205, 61.795, 9.999991101E+00
1690126283.6966913, 23.641, 34.3241, 61.792, 9.999979247E+00
1690126285.115207, 23.634, 34.3272, 61.809, 9.999987989E+00
1690126286.5334196, 23.631, 34.331, 61.814, 9.999987394E+00
1690126287.9517238, 23.618, 34.3337, 61.821, 9.999985676E+00
1690126289.370324, 23.611, 34.3377, 61.833, 9.999979180E+00
1690126290.7888634, 23.609, 34.3405, 61.837, 9.999994180E+00
1690126292.2073982, 23.599, 34.3445, 61.844, 9.999987955E+00
1690126293.6257894, 23.583, 34.3477, 61.841, 9.999978930E+00
1690126295.0441575, 23.577, 34.3509, 61.841, 9.999986536E+00
1690126296.4627013, 23.565, 34.3543, 61.838, 9.999994072E+00
1690126297.8809347, 23.565, 34.3573, 61.846, 9.999979828E+00
1690126299.2995083, 23.551, 34.3609, 61.857, 9.999993079E+00
1690126300.7181475, 23.55, 34.3637, 61.856, 9.999988076E+00
1690126302.136625, 23.545, 34.3677, 61.862, 9.999985376E+00
1690126303.554993, 23.531, 34.3699, 61.86, 9.999978586E+00
1690126304.9735293, 23.517, 34.3743, 61.86, 9.999978587E+00
1690126306.3920617, 23.513, 34.3776, 61.871, 9.999984361E+00
1690126307.810243, 23.511, 34.3812, 61.88, 9.999996004E+00
1690126309.2287278, 23.51, 34.3844, 61.896, 9.999988414E+00
1690126310.6472719, 23.508, 34.3874, 61.896, 9.999989184E+00
1690126312.0657797, 23.501, 34.391, 61.904, 9.999980272E+00
1690126313.484185, 23.49, 34.3936, 61.906, 9.999992143E+00
1690126314.9025729, 23.481, 34.3977, 61.903, 9.999979477E+00
1690126316.3212464, 23.474, 34.4015, 61.906, 9.999990939E+00
1690126317.7395554, 23.473, 34.4042, 61.903, 9.999975929E+00
1690126319.1580253, 23.47, 34.4073, 61.903, 9.999984730E+00
1690126320.5764985, 23.467, 34.4109, 61.906, 9.999981206E+00
1690126321.9949405, 23.45, 34.4145, 61.907, 9.999979983E+00
1690126323.413437, 23.448, 34.4174, 61.914, 9.999981193E+00
1690126324.8319824, 23.438, 34.421, 61.919, 9.999977541E+00
1690126326.250102, 23.421, 34.4247, 61.923, 9.999985462E+00
1690126327.6686597, 23.419, 34.4278, 61.927, 9.999991746E+00
1690126329.0873022, 23.421, 34.4312, 61.929, 9.999997760E+00
1690126330.505472, 23.413, 34.4341, 61.942, 9.999980773E+00
1690126331.9241524, 23.399, 34.4373, 61.946, 9.999991479E+00
1690126333.342651, 23.395, 34.4399, 61.951, 9.999985170E+00
1690126334.7611089, 23.383, 34.4441, 61.95, 9.999996785E+00
1690126336.1793582, 23.384, 34.4465, 61.967, 9.999983054E+00
1690126337.5980551, 23.379, 34.4504, 61.975, 9.999987192E+00
1690126339.0163476, 23.373, 34.454, 61.992, 9.999986058E+00
1690126340.4346745, 23.37, 34.4567, 62.011, 9.999991122E+00
1690126341.8533785, 23.375, 34.4601, 62.016, 9.999973480E+00
1690126343.2718642, 23.373, 34.4639, 62.026, 9.999979283E+00
1690126344.6902275, 23.37, 34.4673, 62.027, 9.999978573E+00
1690126346.1087055, 23.36, 34.47, 62.035, 9.999977694E+00
1690126347.5270586, 23.358, 34.4738, 62.04, 9.999976473E+00
1690126348.9455473, 23.352, 34.4764, 62.049, 9.999986681E+00
1690126350.363895, 23.352, 34.4797, 62.048, 9.999992425E+00
1690126351.7824845, 23.335, 34.4838, 62.05, 9.999987606E+00
1690126353.2010589, 23.33, 34.4862, 62.054, 9.999986629E+00
1690126354.61928, 23.33, 34.4892, 62.057, 9.999986616E+00
1690126356.0379694, 23.334, 34.4925, 62.064, 9.999981002E+00
1690126357.456324, 23.329, 34.4963, 62.067, 9.999984487E+00
1690126358.8745959, 23.326, 34.4986, 62.069, 9.999991638E+00
1690126360.2931714, 23.315, 34.5027, 62.075, 9.999978602E+00
1690126361.7117202, 23.317, 34.5066, 62.072, 9.999987048E+00
1690126363.130121, 23.307, 34.509, 62.078, 9.999983538E+00
1690126364.548638, 23.307, 34.5129, 62.083, 9.999990634E+00
1690126365.966946, 23.288, 34.5153, 62.088, 9.999983385E+00
1690126367.3854904, 23.284, 34.5196, 62.096, 9.999991131E+00
1690126368.8037627, 23.272, 34.5222, 62.097, 9.999995496E+00
1690126370.22239, 23.265, 34.5256, 62.105, 9.999991702E+00
1690126371.6410081, 23.26, 34.5289, 62.101, 9.999985678E+00
1690126373.0595644, 23.255, 34.5323, 62.111, 9.999978642E+00
1690126374.4778483, 23.248, 34.5357, 62.115, 9.999987966E+00
1690126375.8963542, 23.246, 34.5385, 62.129, 9.999984940E+00
1690126377.3147333, 23.243, 34.5422, 62.144, 9.999987387E+00
1690126378.7333083, 23.234, 34.5445, 62.148, 9.999988412E+00
1690126380.1515286, 23.242, 34.5485, 62.16, 9.999989706E+00
1690126381.5702069, 23.242, 34.5515, 62.176, 9.999986024E+00
1690126382.9884026, 23.243, 34.5545, 62.184, 9.999986254E+00
1690126384.407003, 23.229, 34.559, 62.19, 9.999994587E+00
1690126385.8254116, 23.214, 34.5613, 62.187, 9.999979844E+00
1690126387.2437325, 23.209, 34.5648, 62.18, 9.999979505E+00
1690126388.6625085, 23.208, 34.5675, 62.177, 9.999978910E+00
1690126390.080764, 23.193, 34.5706, 62.181, 9.999977904E+00
1690126391.4990737, 23.174, 34.5739, 62.175, 9.999987714E+00
1690126392.9176333, 23.173, 34.5771, 62.17, 9.999985924E+00
1690126394.3362453, 23.167, 34.5803, 62.163, 9.999982259E+00
1690126395.7546587, 23.148, 34.5838, 62.152, 9.999979445E+00
1690126397.1731184, 23.145, 34.5872, 62.154, 9.999981166E+00
1690126398.59165, 23.145, 34.59, 62.154, 9.999983940E+00
1690126400.0101757, 23.131, 34.5938, 62.16, 9.999990920E+00
1690126401.4284585, 23.144, 34.5959, 62.165, 9.999983073E+00
1690126402.8471265, 23.134, 34.5999, 62.172, 9.999984779E+00
1690126404.2655168, 23.142, 34.6028, 62.187, 9.999988507E+00
1690126405.6836731, 23.131, 34.6058, 62.196, 9.999994323E+00
1690126407.1021328, 23.125, 34.6101, 62.2, 9.999976539E+00
1690126408.520908, 23.116, 34.6122, 62.207, 9.999985197E+00
1690126409.9391916, 23.117, 34.6153, 62.21, 9.999996856E+00
1690126411.3576498, 23.105, 34.6185, 62.219, 9.999990291E+00
1690126412.7762003, 23.101, 34.6216, 62.223, 9.999982673E+00
1690126414.1945715, 23.105, 34.6245, 62.224, 9.999987651E+00
1690126415.6127045, 23.099, 34.6273, 62.232, 9.999984383E+00
1690126417.0313964, 23.093, 34.6306, 62.236, 9.999992612E+00
1690126418.449912, 23.087, 34.6341, 62.231, 9.999983374E+00
1690126419.8684175, 23.087, 34.6373, 62.238, 9.999983632E+00
1690126421.2870846, 23.079, 34.6406, 62.243, 9.999993725E+00
1690126422.7052805, 23.075, 34.6438, 62.247, 9.999991295E+00
1690126424.1237457, 23.073, 34.647, 62.255, 9.999994738E+00
1690126425.542129, 23.078, 34.65, 62.26, 9.999990431E+00
1690126426.9604218, 23.067, 34.6525, 62.27, 9.999994396E+00
1690126428.3791246, 23.07, 34.6566, 62.261, 9.999988116E+00
1690126429.797562, 23.067, 34.6599, 62.271, 9.999985658E+00
1690126431.2161157, 23.062, 34.6626, 62.267, 9.999989255E+00
1690126432.6345298, 23.047, 34.666, 62.271, 9.999989670E+00
1690126434.053245, 23.044, 34.6688, 62.269, 9.999986104E+00
1690126435.4712946, 23.042, 34.6721, 62.265, 9.999983305E+00
1690126436.8898256, 23.036, 34.6748, 62.259, 9.999984045E+00
1690126438.3083212, 23.024, 34.6777, 62.248, 9.999980079E+00
1690126439.7268162, 23.016, 34.6809, 62.242, 9.999987334E+00
1690126441.1451004, 23.004, 34.6847, 62.23, 9.999988414E+00
1690126442.563751, 23.01, 34.6872, 62.244, 9.999992009E+00
1690126443.9821415, 23.001, 34.6905, 62.232, 9.999988726E+00
1690126445.4005375, 22.989, 34.6936, 62.232, 9.999989013E+00
1690126446.8191216, 22.98, 34.6969, 62.227, 9.999983797E+00
1690126448.2373605, 22.975, 34.6992, 62.222, 9.999990736E+00
1690126449.6558897, 22.963, 34.703, 62.223, 9.999991604E+00
1690126451.0745842, 22.964, 34.706, 62.218, 9.999986842E+00
1690126452.493022, 22.941, 34.71, 62.216, 9.999986514E+00
1690126453.9113276, 22.935, 34.712, 62.211, 9.999992216E+00
1690126455.329783, 22.94, 34.715, 62.226, 9.999978898E+00
1690126456.7480695, 22.938, 34.7177, 62.241, 9.999988197E+00
1690126458.1667707, 22.935, 34.721, 62.25, 9.999982697E+00
1690126459.5849197, 22.927, 34.7237, 62.26, 9.999988072E+00
1690126461.0037835, 22.927, 34.7274, 62.277, 9.999982627E+00
1690126462.4221187, 22.934, 34.7296, 62.291, 9.999995651E+00
1690126463.840374, 22.937, 34.7336, 62.311, 9.999987606E+00
1690126465.2590046, 22.94, 34.7367, 62.331, 9.999986611E+00
1690126466.677449, 22.935, 34.7395, 62.343, 9.999985177E+00
1690126468.0958014, 22.932, 34.7426, 62.35, 9.999983186E+00
1690126469.5142312, 22.931, 34.7449, 62.354, 9.999988677E+00
1690126470.9327984, 22.924, 34.7488, 62.358, 9.999985651E+00
1690126472.3513107, 22.914, 34.7519, 62.347, 9.999985978E+00
1690126473.7699485, 22.912, 34.7543, 62.346, 9.999988863E+00
1690126475.188322, 22.911, 34.7578, 62.338, 9.999991736E+00
1690126476.6063118, 22.906, 34.7608, 62.329, 9.999984459E+00
1690126478.024878, 22.908, 34.7641, 62.324, 9.999993444E+00
1690126479.4437168, 22.892, 34.7667, 62.32, 9.999987503E+00
1690126480.86218, 22.895, 34.7704, 62.328, 9.999980240E+00
1690126482.2805197, 22.891, 34.7726, 62.326, 9.999987265E+00
1690126483.698861, 22.895, 34.7757, 62.338, 9.999983244E+00
1690126485.117504, 22.895, 34.779, 62.351, 9.999991461E+00
1690126486.5356717, 22.9, 34.7819, 62.362, 9.999982889E+00
1690126487.9540927, 22.892, 34.7854, 62.371, 9.999989587E+00
1690126489.3726635, 22.891, 34.7879, 62.37, 9.999985293E+00
1690126490.7912285, 22.882, 34.7914, 62.386, 9.999984871E+00
1690126492.2097547, 22.878, 34.7939, 62.389, 9.999990730E+00
1690126493.628285, 22.886, 34.797, 62.41, 9.999990019E+00
1690126495.046679, 22.883, 34.8004, 62.415, 9.999994911E+00
1690126496.4651127, 22.885, 34.8027, 62.418, 9.999979844E+00
1690126497.883628, 22.886, 34.807, 62.419, 9.999985120E+00
1690126499.301949, 22.889, 34.809, 62.43, 9.999986727E+00
1690126500.720352, 22.886, 34.8122, 62.44, 9.999994959E+00
1690126502.1388803, 22.877, 34.8149, 62.444, 9.999989645E+00
1690126503.5574756, 22.885, 34.8184, 62.435, 9.999985309E+00
1690126504.9756713, 22.882, 34.8208, 62.431, 9.999979367E+00
1690126506.3944066, 22.88, 34.8243, 62.425, 9.999982867E+00
1690126507.8126366, 22.875, 34.8267, 62.415, 9.999990742E+00
1690126509.23128, 22.868, 34.8295, 62.406, 9.999985312E+00
1690126510.64971, 22.869, 34.833, 62.4, 9.999989069E+00
1690126512.0681274, 22.86, 34.8358, 62.389, 9.999989200E+00
1690126513.4866786, 22.862, 34.8397, 62.377, 9.999986655E+00
1690126514.90512, 22.843, 34.8418, 62.38, 9.999981936E+00
1690126516.3233585, 22.852, 34.8452, 62.369, 9.999982166E+00
1690126517.741881, 22.843, 34.8471, 62.372, 9.999993725E+00
1690126519.160573, 22.842, 34.8503, 62.374, 9.999979268E+00
1690126520.5787206, 22.829, 34.854, 62.37, 9.999983461E+00
1690126521.997356, 22.831, 34.8568, 62.368, 9.999982095E+00
1690126523.4157188, 22.829, 34.8604, 62.369, 9.999980945E+00
1690126524.8343759, 22.831, 34.862, 62.363, 9.999984425E+00
1690126526.2525861, 22.829, 34.8659, 62.36, 9.999986077E+00
1690126527.671121, 22.82, 34.868, 62.352, 9.999985668E+00
1690126529.0897143, 22.814, 34.8712, 62.342, 9.999989196E+00
1690126530.507823, 22.808, 34.8734, 62.328, 9.999977597E+00
1690126531.9265819, 22.799, 34.877, 62.317, 9.999989480E+00
1690126533.3451025, 22.802, 34.8801, 62.303, 9.999984193E+00
1690126534.7634373, 22.794, 34.8831, 62.291, 9.999979717E+00
1690126536.18189, 22.783, 34.8856, 62.283, 9.999986558E+00
1690126537.6003065, 22.776, 34.8891, 62.278, 9.999990168E+00
1690126539.0190144, 22.776, 34.8918, 62.274, 9.999977787E+00
1690126540.437205, 22.765, 34.894, 62.27, 9.999988421E+00
1690126541.8557384, 22.76, 34.8976, 62.269, 9.999984385E+00
1690126543.2743216, 22.75, 34.9013, 62.278, 9.999997223E+00
1690126544.6926193, 22.744, 34.9031, 62.277, 9.999995247E+00
1690126546.1113157, 22.739, 34.907, 62.277, 9.999990342E+00
1690126547.5294943, 22.736, 34.9095, 62.291, 9.999990756E+00
1690126548.9480665, 22.741, 34.9124, 62.293, 9.999996231E+00
1690126550.3665352, 22.731, 34.9142, 62.302, 9.999987590E+00
1690126551.7850115, 22.728, 34.9174, 62.302, 9.999984606E+00
1690126553.2035651, 22.73, 34.9208, 62.303, 9.999995908E+00
1690126554.62193, 22.722, 34.9238, 62.313, 9.999983257E+00
1690126556.0403109, 22.724, 34.9262, 62.315, 9.999987481E+00
1690126557.4587638, 22.713, 34.9291, 62.334, 9.999976978E+00
1690126558.8772306, 22.713, 34.932, 62.354, 9.999982424E+00
1690126560.2957382, 22.71, 34.9345, 62.382, 9.999980747E+00
1690126561.7141752, 22.704, 34.938, 62.422, 9.999986137E+00
1690126563.1326833, 22.699, 34.9409, 62.449, 9.999980978E+00
1690126564.5511734, 22.708, 34.9436, 62.495, 9.999982001E+00
1690126565.969764, 22.698, 34.9473, 62.528, 9.999994285E+00
1690126567.388124, 22.702, 34.9488, 62.565, 9.999987817E+00
1690126568.8064125, 22.698, 34.9526, 62.613, 9.999976786E+00
1690126570.2251024, 22.702, 34.9553, 62.655, 9.999987621E+00
1690126571.6433897, 22.701, 34.9586, 62.694, 9.999988077E+00
1690126573.0619984, 22.704, 34.9611, 62.733, 9.999995227E+00
1690126574.4802678, 22.704, 34.9641, 62.763, 9.999985078E+00
1690126575.898795, 22.716, 34.9667, 62.805, 9.999984612E+00
1690126577.3173149, 22.708, 34.9696, 62.842, 9.999985951E+00
1690126578.7358232, 22.724, 34.9728, 62.88, 9.999992378E+00
1690126580.153975, 22.719, 34.9751, 62.921, 9.999989478E+00
1690126581.5725698, 22.719, 34.9784, 62.959, 9.999985115E+00
1690126582.9909928, 22.721, 34.9814, 62.997, 9.999986538E+00
1690126584.409704, 22.716, 34.9844, 63.044, 9.999977385E+00
1690126585.8282862, 22.725, 34.9869, 63.082, 9.999986398E+00
1690126587.2465346, 22.718, 34.9898, 63.117, 9.999986668E+00
1690126588.6649928, 22.719, 34.9926, 63.162, 9.999990649E+00
1690126590.0832155, 22.713, 34.9954, 63.198, 9.999983500E+00
1690126591.501792, 22.725, 34.9983, 63.235, 9.999991079E+00
1690126592.9203956, 22.724, 35.0012, 63.268, 9.999985948E+00
1690126594.3389363, 22.728, 35.0041, 63.296, 9.999993866E+00
1690126595.7571795, 22.722, 35.0066, 63.32, 9.999989802E+00
1690126597.1757298, 22.73, 35.0096, 63.336, 9.999988496E+00
1690126598.5941017, 22.728, 35.0121, 63.341, 9.999985013E+00
1690126600.012815, 22.734, 35.0147, 63.363, 9.999992677E+00
1690126601.4312224, 22.745, 35.0181, 63.377, 9.999984917E+00
1690126602.8495634, 22.738, 35.0209, 63.378, 9.999985387E+00
1690126604.267938, 22.744, 35.0243, 63.386, 9.999980084E+00
1690126605.6865823, 22.751, 35.0259, 63.396, 9.999989695E+00
1690126607.1047728, 22.757, 35.0296, 63.393, 9.999992041E+00
1690126608.523105, 22.762, 35.0315, 63.409, 9.999980542E+00
1690126609.9419944, 22.76, 35.0348, 63.418, 9.999992044E+00
1690126611.3605804, 22.767, 35.0375, 63.432, 9.999980089E+00
1690126612.778924, 22.762, 35.04, 63.448, 9.999976594E+00
1690126614.1972656, 22.776, 35.0434, 63.456, 9.999983802E+00
1690126615.615586, 22.765, 35.0458, 63.462, 9.999986575E+00
1690126617.0340388, 22.782, 35.049, 63.477, 9.999990911E+00
1690126618.452508, 22.783, 35.0515, 63.483, 9.999980292E+00
1690126619.870992, 22.783, 35.0539, 63.494, 9.999994694E+00
1690126621.2896335, 22.783, 35.0561, 63.494, 9.999987446E+00
1690126622.7080767, 22.782, 35.0595, 63.511, 9.999978250E+00
1690126624.1263337, 22.785, 35.0621, 63.517, 9.999983580E+00
1690126625.5451393, 22.788, 35.0652, 63.522, 9.999985300E+00
1690126626.9634454, 22.79, 35.0676, 63.55, 9.999983582E+00
