t,ref_c,humidity,dmm_c,r_ohm
1689557899.8516312,24.401,55.641,38.1934,1.000035101E+04
1689557901.2701597,24.404,55.648,38.1939,1.000035422E+04
1689557902.6886406,24.4,55.646,38.1939,1.000035062E+04
1689557904.1069405,24.4,55.644,38.1939,1.000034922E+04
1689557905.5256023,24.398,55.64,38.1939,1.000035310E+04
1689557906.9440517,24.406,55.639,38.1952,1.000035353E+04
1689557908.3625717,24.397,55.64,38.1952,1.000035568E+04
1689557909.7809112,24.401,55.632,38.1952,1.000035280E+04
1689557911.1992095,24.403,55.634,38.1952,1.000035213E+04
1689557912.6179607,24.401,55.632,38.1964,1.000034908E+04
1689557914.0362437,24.403,55.644,38.1964,1.000035032E+04
1689557915.454875,24.409,55.629,38.1964,1.000035192E+04
1689557916.8730912,24.401,55.624,38.1964,1.000035420E+04
1689557918.2916515,24.408,55.617,38.197,1.000035612E+04
1689557919.7100701,24.401,55.626,38.197,1.000035436E+04
1689557921.1288054,24.4,55.626,38.197,1.000035147E+04
1689557922.547212,24.398,55.622,38.197,1.000035420E+04
1689557923.9656303,24.403,55.625,38.1985,1.000035259E+04
1689557925.3840537,24.398,55.619,38.1985,1.000035553E+04
1689557926.802647,24.408,55.618,38.1985,1.000035459E+04
1689557928.2208812,24.408,55.62,38.1985,1.000035721E+04
1689557929.6394036,24.404,55.618,38.1994,1.000035506E+04
1689557931.05782,24.409,55.613,38.1994,1.000035785E+04
1689557932.4762003,24.401,55.619,38.1994,1.000035144E+04
1689557933.8948445,24.401,55.613,38.1994,1.000035122E+04
1689557935.313315,24.398,55.619,38.2002,1.000035679E+04
1689557936.7317202,24.401,55.613,38.2002,1.000035584E+04
1689557938.1501453,24.408,55.612,38.2002,1.000035442E+04
1689557939.568576,24.404,55.618,38.2002,1.000035862E+04
1689557940.9871483,24.401,55.617,38.2011,1.000035377E+04
1689557942.4056334,24.397,55.613,38.2011,1.000035408E+04
1689557943.8244076,24.394,55.612,38.2011,1.000035408E+04
1689557945.2426662,24.403,55.612,38.2011,1.000036223E+04
1689557946.6608412,24.401,55.612,38.2017,1.000035785E+04
1689557948.0792778,24.406,55.608,38.2017,1.000035390E+04
1689557949.4977944,24.4,55.606,38.2017,1.000035741E+04
1689557950.9163218,24.406,55.606,38.2017,1.000035561E+04
1689557952.33491,24.398,55.611,38.2023,1.000035338E+04
1689557953.7532449,24.409,55.605,38.2023,1.000035844E+04
1689557955.1718843,24.409,55.604,38.2023,1.000035155E+04
1689557956.5905213,24.404,55.605,38.2023,1.000035657E+04
1689557958.0085275,24.409,55.601,38.2033,1.000035501E+04
1689557959.427062,24.406,55.605,38.2033,1.000035747E+04
1689557960.845529,24.406,55.6,38.2033,1.000035870E+04
1689557962.2643116,24.406,55.601,38.2033,1.000035809E+04
1689557963.682565,24.411,55.599,38.2045,1.000035276E+04
1689557965.1010492,24.414,55.602,38.2045,1.000035368E+04
1689557966.5194333,24.406,55.601,38.2045,1.000035522E+04
1689557967.9379041,24.403,55.602,38.2045,1.000035687E+04
1689557969.3565154,24.412,55.608,38.2053,1.000035323E+04
1689557970.7750342,24.401,55.6,38.2053,1.000035368E+04
1689557972.193114,24.412,55.605,38.2053,1.000035245E+04
1689557973.6118577,24.404,55.6,38.2053,1.000035166E+04
1689557975.0301187,24.408,55.603,38.2059,1.000035170E+04
1689557976.44881,24.401,55.599,38.2059,1.000035462E+04
1689557977.867063,24.403,55.602,38.2059,1.000035147E+04
1689557979.2854831,24.4,55.593,38.2059,1.000035037E+04
1689557980.7039976,24.403,55.594,38.2068,1.000035204E+04
1689557982.1224937,24.403,55.595,38.2068,1.000035453E+04
1689557983.5407608,24.408,55.59,38.2068,1.000035349E+04
1689557984.9593298,24.411,55.592,38.2068,1.000035325E+04
1689557986.3777988,24.401,55.594,38.2067,1.000035186E+04
1689557987.7963264,24.408,55.598,38.2067,1.000035138E+04
1689557989.214683,24.401,55.592,38.2067,1.000035257E+04
1689557990.633186,24.409,55.596,38.2067,1.000034963E+04
1689557992.0517325,24.406,55.594,38.2075,1.000035259E+04
1689557993.470252,24.404,55.59,38.2075,1.000035131E+04
1689557994.888761,24.404,55.6,38.2075,1.000035212E+04
1689557996.3071325,24.401,55.598,38.2075,1.000035022E+04
1689557997.7256348,24.406,55.587,38.2081,1.000035018E+04
1689557999.1442223,24.417,55.59,38.2081,1.000035148E+04
1689558000.5624838,24.406,55.586,38.2081,1.000035219E+04
1689558001.9810011,24.411,55.592,38.2081,1.000035080E+04
1689558003.3993728,24.406,55.593,38.2087,1.000035301E+04
1689558004.8179536,24.409,55.59,38.2087,1.000035022E+04
1689558006.2364569,24.404,55.586,38.2087,1.000035295E+04
1689558007.6549318,24.409,55.583,38.2087,1.000034973E+04
1689558009.0731204,24.406,55.588,38.2091,1.000035356E+04
1689558010.4919808,24.409,55.584,38.2091,1.000035485E+04
1689558011.9102366,24.406,55.591,38.2091,1.000035357E+04
1689558013.3289905,24.403,55.591,38.2091,1.000034729E+04
1689558014.747253,24.409,55.582,38.2092,1.000035329E+04
1689558016.1657593,24.414,55.59,38.2092,1.000034995E+04
1689558017.5841181,24.408,55.583,38.2092,1.000034905E+04
1689558019.0028362,24.412,55.583,38.2092,1.000035012E+04
1689558020.4211771,24.415,55.582,38.2096,1.000035244E+04
1689558021.8394787,24.406,55.574,38.2096,1.000035640E+04
1689558023.2580614,24.406,55.581,38.2096,1.000035642E+04
1689558024.6765158,24.411,55.582,38.2096,1.000035443E+04
1689558026.0947773,24.404,55.583,38.2107,1.000035321E+04
1689558027.5134904,24.403,55.582,38.2107,1.000035697E+04
1689558028.9318361,24.415,55.579,38.2107,1.000035596E+04
1689558030.35018,24.411,55.583,38.2107,1.000035373E+04
1689558031.7689283,24.411,55.579,38.2111,1.000035546E+04
1689558033.1872435,24.408,55.577,38.2111,1.000035092E+04
1689558034.6057434,24.418,55.576,38.2111,1.000035412E+04
1689558036.024453,24.412,55.577,38.2111,1.000035527E+04
1689558037.4426343,24.409,55.579,38.2119,1.000035354E+04
1689558038.861258,24.409,55.579,38.2119,1.000035119E+04
1689558040.279554,24.411,55.576,38.2119,1.000035377E+04
1689558041.6979847,24.409,55.576,38.2119,1.000035243E+04
1689558043.1164787,24.409,55.576,38.2121,1.000035716E+04
1689558044.5350804,24.408,55.579,38.2121,1.000035241E+04
1689558045.9534109,24.411,55.576,38.2121,1.000035075E+04
1689558047.372007,24.408,55.569,38.2121,1.000035522E+04
1689558048.7903745,24.403,55.579,38.2125,1.000035106E+04
1689558050.2086508,24.408,55.581,38.2125,1.000035627E+04
1689558051.6271698,24.411,55.574,38.2125,1.000035681E+04
1689558053.0456464,24.406,55.57,38.2125,1.000035148E+04
1689558054.4643316,24.404,55.568,38.2127,1.000035514E+04
1689558055.8828483,24.412,55.57,38.2127,1.000035407E+04
1689558057.3010533,24.414,55.574,38.2127,1.000035479E+04
1689558058.7195587,24.4,55.567,38.2127,1.000035652E+04
1689558060.1380606,24.408,55.57,38.2131,1.000035704E+04
1689558061.5565584,24.409,55.569,38.2131,1.000035882E+04
1689558062.9749525,24.411,55.568,38.2131,1.000035347E+04
1689558064.3935988,24.411,55.572,38.2131,1.000035065E+04
1689558065.8120496,24.412,55.566,38.2136,1.000034999E+04
1689558067.2306137,24.406,55.559,38.2136,1.000035141E+04
1689558068.6489186,24.414,55.56,38.2136,1.000035573E+04
1689558070.0674076,24.404,55.56,38.2136,1.000035333E+04
1689558071.4858294,24.406,55.565,38.2142,1.000035537E+04
1689558072.9043615,24.408,55.563,38.2142,1.000035342E+04
1689558074.322805,24.411,55.562,38.2142,1.000035452E+04
1689558075.7413077,24.414,55.56,38.2142,1.000035279E+04
1689558077.1597428,24.412,55.566,38.2148,1.000035284E+04
1689558078.5781047,24.411,55.562,38.2148,1.000035015E+04
1689558079.9965432,24.411,55.56,38.2148,1.000035365E+04
1689558081.4150395,24.411,55.564,38.2148,1.000035564E+04
1689558082.833409,24.411,55.554,38.2152,1.000034864E+04
1689558084.2519937,24.414,55.565,38.2152,1.000035432E+04
1689558085.6705368,24.408,55.554,38.2152,1.000035041E+04
1689558087.0888228,24.408,55.562,38.2152,1.000035138E+04
1689558088.5073009,24.408,55.558,38.2163,1.000034822E+04
1689558089.925857,24.401,55.56,38.2163,1.000035092E+04
1689558091.3441205,24.412,55.557,38.2163,1.000033543E+04
1689558092.7628677,24.411,55.555,38.2163,1.000033868E+04
1689558094.1812708,24.415,55.567,38.2167,1.000035868E+04
1689558095.5996287,24.412,55.563,38.2167,1.000036192E+04
1689558097.0184116,24.409,55.555,38.2167,1.000040126E+04
1689558098.436925,24.406,55.549,38.2167,1.000036048E+04
1689558099.855131,24.408,55.559,38.2174,1.000034894E+04
1689558101.2732518,24.409,55.556,38.2174,1.000035427E+04
1689558102.6920066,24.412,55.551,38.2174,1.000035704E+04
1689558104.1105115,24.406,55.556,38.2174,1.000035884E+04
1689558105.5290654,24.409,55.552,38.2178,1.000035295E+04
1689558106.947244,24.417,55.551,38.2178,1.000035422E+04
1689558108.36576,24.411,55.55,38.2178,1.000035031E+04
1689558109.7844768,24.411,55.552,38.2178,1.000035224E+04
1689558111.2027085,24.414,55.544,38.2181,1.000035021E+04
1689558112.6212366,24.412,55.551,38.2181,1.000035450E+04
1689558114.0396152,24.408,55.551,38.2181,1.000035551E+04
1689558115.4582398,24.409,55.544,38.2181,1.000035308E+04
1689558116.8764079,24.408,55.545,38.2189,1.000034940E+04
1689558118.2951772,24.409,55.549,38.2189,1.000034994E+04
1689558119.713523,24.411,55.552,38.2189,1.000034675E+04
1689558121.1320632,24.411,55.551,38.2189,1.000034945E+04
1689558122.5503628,24.414,55.547,38.2191,1.000035311E+04
1689558123.9691782,24.415,55.55,38.2191,1.000035034E+04
1689558125.387491,24.409,55.546,38.2191,1.000035301E+04
1689558126.8057308,24.411,55.551,38.2191,1.000035053E+04
1689558128.2242148,24.411,55.55,38.2194,1.000034370E+04
1689558129.642758,24.403,55.547,38.2194,1.000035237E+04
1689558131.0609493,24.408,55.546,38.2194,1.000034950E+04
1689558132.4797225,24.408,55.55,38.2194,1.000035152E+04
1689558133.8981879,24.411,55.542,38.2199,1.000035144E+04
1689558135.3164105,24.411,55.547,38.2199,1.000034755E+04
1689558136.7349505,24.408,55.542,38.2199,1.000034414E+04
1689558138.1534534,24.412,55.545,38.2199,1.000034681E+04
1689558139.5719972,24.408,55.542,38.2201,1.000034707E+04
1689558140.9905102,24.414,55.54,38.2201,1.000034335E+04
1689558142.4091065,24.412,55.542,38.2201,1.000034751E+04
1689558143.8274648,24.418,55.543,38.2201,1.000035382E+04
1689558145.24582,24.404,55.55,38.2206,1.000034703E+04
1689558146.6642785,24.415,55.545,38.2206,1.000034926E+04
1689558148.082815,24.412,55.541,38.2206,1.000034502E+04
1689558149.5011241,24.417,55.54,38.2206,1.000034765E+04
1689558150.9195774,24.409,55.534,38.2207,1.000034599E+04
1689558152.338035,24.409,55.537,38.2207,1.000034964E+04
1689558153.7566555,24.411,55.534,38.2207,1.000034895E+04
1689558155.175065,24.414,55.534,38.2207,1.000035404E+04
1689558156.5934126,24.412,55.539,38.2209,1.000034896E+04
1689558158.011918,24.411,55.532,38.2209,1.000034612E+04
1689558159.4304705,24.412,55.531,38.2209,1.000034436E+04
1689558160.848814,24.415,55.537,38.2209,1.000034737E+04
1689558162.2673204,24.408,55.532,38.2205,1.000034728E+04
1689558163.6857,24.412,55.532,38.2205,1.000035325E+04
1689558165.1041086,24.415,55.534,38.2205,1.000034901E+04
1689558166.5227444,24.415,55.539,38.2205,1.000035045E+04
1689558167.9411962,24.406,55.538,38.2209,1.000035071E+04
1689558169.3597374,24.414,55.532,38.2209,1.000034307E+04
1689558170.7780218,24.409,55.531,38.2209,1.000034158E+04
1689558172.196494,24.414,55.538,38.2209,1.000034498E+04
1689558173.6150906,24.417,55.535,38.2205,1.000034678E+04
1689558175.0335987,24.417,55.528,38.2205,1.000035230E+04
1689558176.4520164,24.411,55.537,38.2205,1.000035199E+04
1689558177.8704433,24.411,55.534,38.2205,1.000034825E+04
1689558179.2889874,24.418,55.537,38.2205,1.000034731E+04
1689558180.7074463,24.409,55.533,38.2205,1.000034455E+04
1689558182.125809,24.415,55.534,38.2205,1.000034544E+04
1689558183.5442977,24.414,55.528,38.2205,1.000034651E+04
1689558184.9629602,24.417,55.528,38.2206,1.000034508E+04
1689558186.3811748,24.406,55.533,38.2206,1.000034895E+04
1689558187.7996612,24.414,55.526,38.2206,1.000035113E+04
1689558189.2181964,24.412,55.534,38.2206,1.000034743E+04
1689558190.6365683,24.414,55.528,38.2208,1.000034330E+04
1689558192.0552316,24.409,55.533,38.2208,1.000034838E+04
1689558193.4737127,24.408,55.525,38.2208,1.000034752E+04
1689558194.8921251,24.406,55.527,38.2208,1.000035169E+04
1689558196.3105986,24.411,55.527,38.2205,1.000035072E+04
1689558197.7287464,24.406,55.519,38.2205,1.000034630E+04
1689558199.1472435,24.415,55.528,38.2205,1.000034585E+04
1689558200.565941,24.412,55.527,38.2205,1.000034651E+04
1689558201.9840188,24.406,55.526,38.2203,1.000034854E+04
1689558203.4024608,24.408,55.527,38.2203,1.000035069E+04
1689558204.8211417,24.409,55.518,38.2203,1.000034538E+04
1689558206.2394984,24.414,55.516,38.2203,1.000034621E+04
1689558207.6577523,24.406,55.514,38.2197,1.000034818E+04
1689558209.0762877,24.411,55.522,38.2197,1.000034579E+04
1689558210.4946187,24.409,55.525,38.2197,1.000034803E+04
1689558211.9130332,24.418,55.516,38.2197,1.000034571E+04
1689558213.331721,24.408,55.525,38.2199,1.000035072E+04
1689558214.7496927,24.412,55.523,38.2199,1.000034970E+04
1689558216.1685603,24.409,55.517,38.2199,1.000034899E+04
1689558217.586731,24.409,55.51,38.2199,1.000034904E+04
1689558219.0051715,24.409,55.516,38.2197,1.000034861E+04
1689558220.4236891,24.412,55.516,38.2197,1.000034838E+04
1689558221.842233,24.414,55.517,38.2197,1.000034392E+04
1689558223.2604244,24.417,55.52,38.2197,1.000035011E+04
1689558224.6788158,24.417,55.513,38.2195,1.000034978E+04
1689558226.0972793,24.414,55.514,38.2195,1.000034587E+04
1689558227.5157137,24.414,55.513,38.2195,1.000034834E+04
1689558228.9342282,24.42,55.513,38.2195,1.000034841E+04
1689558230.3528404,24.412,55.514,38.2189,1.000034585E+04
1689558231.770993,24.412,55.518,38.2189,1.000034707E+04
1689558233.1894116,24.414,55.516,38.2189,1.000034834E+04
1689558234.6082351,24.411,55.514,38.2189,1.000035062E+04
1689558236.0263422,24.409,55.51,38.2187,1.000035024E+04
1689558237.444666,24.412,55.516,38.2187,1.000034872E+04
1689558238.8631542,24.412,55.514,38.2187,1.000034837E+04
1689558240.2818277,24.412,55.523,38.2187,1.000034924E+04
1689558241.6999438,24.408,55.519,38.2184,1.000035128E+04
1689558243.1184607,24.412,55.511,38.2184,1.000034969E+04
1689558244.5369654,24.412,55.514,38.2184,1.000034607E+04
1689558245.9553723,24.415,55.513,38.2184,1.000034804E+04
1689558247.3737328,24.408,55.517,38.2178,1.000034639E+04
1689558248.7921522,24.414,55.519,38.2178,1.000035139E+04
1689558250.210437,24.412,55.511,38.2178,1.000034663E+04
1689558251.628942,24.417,55.52,38.2178,1.000034911E+04
1689558253.047748,24.411,55.515,38.2172,1.000034989E+04
1689558254.465901,24.415,55.514,38.2172,1.000034959E+04
1689558255.8842819,24.418,55.511,38.2172,1.000034850E+04
1689558257.3029552,24.418,55.517,38.2172,1.000034423E+04
1689558258.721161,24.414,55.507,38.2172,1.000034772E+04
1689558260.1395645,24.418,55.517,38.2172,1.000034843E+04
1689558261.5581107,24.415,55.515,38.2172,1.000034723E+04
1689558262.9765227,24.412,55.519,38.2172,1.000034680E+04
1689558264.3948395,24.414,55.515,38.2169,1.000035279E+04
1689558265.8133113,24.412,55.505,38.2169,1.000034616E+04
1689558267.2316813,24.409,55.507,38.2169,1.000034670E+04
1689558268.6499844,24.409,55.501,38.2169,1.000034980E+04
1689558270.0683787,24.414,55.504,38.2161,1.000034864E+04
1689558271.4869082,24.409,55.508,38.2161,1.000034910E+04
1689558272.9051917,24.412,55.501,38.2161,1.000034883E+04
1689558274.3239381,24.408,55.506,38.2161,1.000034860E+04
1689558275.742322,24.409,55.496,38.2159,1.000034946E+04
1689558277.1605854,24.412,55.502,38.2159,1.000035117E+04
1689558278.57901,24.415,55.502,38.2159,1.000034605E+04
1689558279.9976711,24.408,55.503,38.2159,1.000034880E+04
1689558281.415737,24.412,55.504,38.2155,1.000034830E+04
1689558282.8342845,24.408,55.504,38.2155,1.000034752E+04
1689558284.2528093,24.418,55.506,38.2155,1.000034707E+04
1689558285.671155,24.408,55.505,38.2155,1.000034676E+04
1689558287.0893648,24.411,55.509,38.2152,1.000035120E+04
1689558288.5079567,24.408,55.508,38.2152,1.000034810E+04
1689558289.9264543,24.412,55.506,38.2152,1.000034774E+04
1689558291.3447466,24.417,55.502,38.2152,1.000034921E+04
1689558292.7634482,24.414,55.504,38.2147,1.000034973E+04
1689558294.1818419,24.418,55.503,38.2147,1.000035323E+04
1689558295.6001563,24.409,55.504,38.2147,1.000035112E+04
1689558297.0185964,24.414,55.498,38.2147,1.000035224E+04
1689558298.4369943,24.411,55.496,38.2139,1.000034596E+04
1689558299.8551357,24.414,55.503,38.2139,1.000034961E+04
1689558301.2739189,24.415,55.502,38.2139,1.000034615E+04
1689558302.692527,24.409,55.498,38.2139,1.000034933E+04
1689558304.1107159,24.409,55.497,38.2133,1.000034909E+04
1689558305.5292099,24.409,55.496,38.2133,1.000035086E+04
1689558306.9475849,24.414,55.496,38.2133,1.000034691E+04
1689558308.3660655,24.408,55.494,38.2133,1.000035148E+04
1689558309.7848756,24.412,55.496,38.2128,1.000034762E+04
1689558311.2031553,24.415,55.495,38.2128,1.000034560E+04
1689558312.6214333,24.415,55.496,38.2128,1.000034451E+04
1689558314.0400617,24.411,55.497,38.2128,1.000035126E+04
1689558315.4584022,24.412,55.491,38.2123,1.000035094E+04
1689558316.8766146,24.421,55.501,38.2123,1.000034966E+04
1689558318.2951462,24.415,55.495,38.2123,1.000034594E+04
1689558319.7135565,24.415,55.492,38.2123,1.000034880E+04
1689558321.1318226,24.409,55.498,38.2114,1.000034183E+04
1689558322.550337,24.417,55.493,38.2114,1.000034910E+04
1689558323.9687018,24.409,55.493,38.2114,1.000034508E+04
1689558325.3877506,24.411,55.495,38.2114,1.000035163E+04
1689558326.8057218,24.408,55.503,38.2108,1.000035011E+04
1689558328.223976,24.412,55.496,38.2108,1.000034909E+04
1689558329.6427789,24.412,55.498,38.2108,1.000034556E+04
1689558331.0608308,24.406,55.495,38.2108,1.000034867E+04
1689558332.4793417,24.411,55.497,38.21,1.000034621E+04
1689558333.8976767,24.418,55.486,38.21,1.000035061E+04
1689558335.3164136,24.412,55.497,38.21,1.000035208E+04
1689558336.7348325,24.415,55.496,38.21,1.000035246E+04
1689558338.152989,24.412,55.495,38.2097,1.000034699E+04
1689558339.571809,24.414,55.492,38.2097,1.000034974E+04
1689558340.9902718,24.415,55.484,38.2097,1.000034749E+04
1689558342.4083238,24.408,55.495,38.2097,1.000034730E+04
1689558343.8271518,24.411,55.487,38.2088,1.000035050E+04
1689558345.2454617,24.414,55.494,38.2088,1.000034977E+04
1689558346.6638713,24.414,55.494,38.2088,1.000034947E+04
1689558348.0820262,24.414,55.49,38.2088,1.000034837E+04
1689558349.5006251,24.411,55.491,38.2085,1.000034604E+04
1689558350.919081,24.409,55.484,38.2085,1.000034867E+04
1689558352.337382,24.42,55.492,38.2085,1.000034597E+04
1689558353.7558477,24.42,55.489,38.2085,1.000034806E+04
1689558355.1742961,24.406,55.489,38.2078,1.000034429E+04
1689558356.5926716,24.409,55.492,38.2078,1.000034778E+04
1689558358.0111494,24.409,55.484,38.2078,1.000034773E+04
1689558359.4296536,24.418,55.49,38.2078,1.000034956E+04
1689558360.848139,24.409,55.491,38.2074,1.000034883E+04
1689558362.2665896,24.412,55.491,38.2074,1.000034757E+04
1689558363.685275,24.404,55.491,38.2074,1.000034653E+04
1689558365.1035488,24.408,55.491,38.2074,1.000034561E+04
1689558366.5217552,24.418,55.493,38.2068,1.000034763E+04
1689558367.940215,24.415,55.491,38.2068,1.000034571E+04
1689558369.3588004,24.412,55.492,38.2068,1.000034972E+04
1689558370.777196,24.408,55.487,38.2068,1.000035286E+04
1689558372.1957974,24.424,55.492,38.2063,1.000035203E+04
1689558373.6140466,24.406,55.487,38.2063,1.000034826E+04
1689558375.032576,24.409,55.49,38.2063,1.000035105E+04
1689558376.4509468,24.418,55.486,38.2063,1.000035208E+04
1689558377.8694055,24.408,55.485,38.2058,1.000035139E+04
1689558379.2878327,24.408,55.489,38.2058,1.000035293E+04
1689558380.7062426,24.414,55.489,38.2058,1.000034819E+04
1689558382.1247795,24.409,55.491,38.2058,1.000034965E+04
1689558383.543169,24.412,55.485,38.205,1.000035317E+04
1689558384.9616807,24.411,55.491,38.205,1.000035120E+04
1689558386.3799725,24.408,55.48,38.205,1.000034667E+04
1689558387.798613,24.409,55.481,38.205,1.000034667E+04
1689558389.2169793,24.417,55.486,38.2043,1.000035058E+04
1689558390.6352458,24.412,55.487,38.2043,1.000035550E+04
1689558392.0537083,24.418,55.483,38.2043,1.000035382E+04
1689558393.4724414,24.409,55.484,38.2043,1.000034895E+04
1689558394.890801,24.406,55.489,38.2038,1.000035182E+04
1689558396.3092613,24.417,55.487,38.2038,1.000035125E+04
1689558397.727491,24.414,55.484,38.2038,1.000035106E+04
1689558399.146055,24.408,55.49,38.2038,1.000035156E+04
1689558400.5644498,24.411,55.494,38.203,1.000034818E+04
1689558401.9827707,24.406,55.49,38.203,1.000035078E+04
1689558403.4012604,24.411,55.485,38.203,1.000035448E+04
1689558404.8196983,24.406,55.487,38.203,1.000035033E+04
1689558406.2381384,24.408,55.485,38.2026,1.000035138E+04
1689558407.656595,24.414,55.483,38.2026,1.000035447E+04
1689558409.0748734,24.414,55.489,38.2026,1.000035101E+04
1689558410.4931464,24.408,55.479,38.2026,1.000035385E+04
1689558411.9119053,24.415,55.475,38.2019,1.000035283E+04
1689558413.3304617,24.404,55.484,38.2019,1.000035411E+04
1689558414.7489545,24.415,55.483,38.2019,1.000035085E+04
1689558416.1672678,24.418,55.482,38.2019,1.000035193E+04
1689558417.5856042,24.412,55.481,38.2013,1.000034786E+04
1689558419.004072,24.406,55.484,38.2013,1.000035560E+04
1689558420.4223819,24.406,55.479,38.2013,1.000034864E+04
1689558421.840876,24.408,55.485,38.2013,1.000034862E+04
1689558423.2594042,24.406,55.479,38.2009,1.000035363E+04
1689558424.677781,24.414,55.477,38.2009,1.000034747E+04
1689558426.096314,24.411,55.482,38.2009,1.000035472E+04
1689558427.5148976,24.409,55.477,38.2009,1.000035079E+04
1689558428.9333124,24.409,55.482,38.2004,1.000035242E+04
1689558430.3515356,24.408,55.481,38.2004,1.000035366E+04
1689558431.7700033,24.415,55.484,38.2004,1.000035491E+04
1689558433.1883812,24.412,55.483,38.2004,1.000035359E+04
1689558434.6067038,24.404,55.483,38.2001,1.000035069E+04
1689558436.0253386,24.409,55.486,38.2001,1.000035329E+04
1689558437.443924,24.406,55.478,38.2001,1.000035201E+04
1689558438.8622015,24.411,55.479,38.2001,1.000035265E+04
1689558440.280636,24.411,55.485,38.1996,1.000035126E+04
1689558441.6990376,24.406,55.483,38.1996,1.000035406E+04
1689558443.1177058,24.42,55.484,38.1996,1.000034967E+04
1689558444.5360975,24.408,55.475,38.1996,1.000035105E+04
1689558445.9547646,24.411,55.481,38.1994,1.000034956E+04
1689558447.3728251,24.412,55.49,38.1994,1.000035489E+04
