t,ref_c,humidity,dmm_c,r_ohm
1689568020.5741844,24.063,55.3,37.8532,9.999857583E+04
1689568021.9924214,24.063,55.303,37.8532,9.999852011E+04
1689568023.4109223,24.063,55.299,37.8532,9.999844950E+04
1689568024.8296778,24.06,55.3,37.8532,9.999839724E+04
1689568026.2481446,24.066,55.299,37.8532,9.999843047E+04
1689568027.6664371,24.055,55.302,37.8527,9.999841233E+04
1689568029.0849228,24.057,55.304,37.8527,9.999854159E+04
1689568030.5035987,24.054,55.295,37.8527,9.999860250E+04
1689568031.9218519,24.06,55.307,37.8527,9.999855146E+04
1689568033.3403757,24.057,55.301,37.8527,9.999857049E+04
1689568034.7588084,24.058,55.303,37.8519,9.999842565E+04
1689568036.177032,24.06,55.303,37.8519,9.999838637E+04
1689568037.5955946,24.058,55.305,37.8519,9.999845870E+04
1689568039.0140936,24.061,55.305,37.8519,9.999847133E+04
1689568040.4324384,24.061,55.295,37.8519,9.999855941E+04
1689568041.850916,24.052,55.304,37.8519,9.999847704E+04
1689568043.2694826,24.057,55.3,37.8513,9.999854153E+04
1689568044.6881406,24.063,55.296,37.8513,9.999841987E+04
1689568046.1062217,24.058,55.303,37.8513,9.999845812E+04
1689568047.5247383,24.063,55.301,37.8513,9.999847300E+04
1689568048.9435265,24.06,55.305,37.8513,9.999854602E+04
1689568050.361843,24.057,55.296,37.8507,9.999856257E+04
1689568051.780256,24.061,55.296,37.8507,9.999857451E+04
1689568053.19878,24.057,55.296,37.8507,9.999843226E+04
1689568054.6170325,24.061,55.298,37.8507,9.999840960E+04
1689568056.0354662,24.058,55.308,37.8507,9.999836910E+04
1689568057.454058,24.063,55.301,37.8501,9.999841773E+04
1689568058.8725634,24.057,55.302,37.8501,9.999841013E+04
1689568060.2908914,24.055,55.296,37.8501,9.999860827E+04
1689568061.7093325,24.052,55.307,37.8501,9.999847883E+04
1689568063.127967,24.063,55.302,37.8501,9.999843799E+04
1689568064.546421,24.054,55.304,37.8501,9.999847104E+04
1689568065.9649093,24.055,55.303,37.8495,9.999840019E+04
1689568067.3833776,24.052,55.302,37.8495,9.999844760E+04
1689568068.8017867,24.054,55.31,37.8495,9.999838738E+04
1689568070.2203012,24.061,55.308,37.8495,9.999841403E+04
1689568071.6387284,24.054,55.303,37.8495,9.999853880E+04
1689568073.0572596,24.061,55.3,37.8489,9.999845334E+04
1689568074.4754915,24.054,55.307,37.8489,9.999846996E+04
1689568075.8939304,24.061,55.304,37.8489,9.999840402E+04
1689568077.3124669,24.055,55.299,37.8489,9.999841406E+04
1689568078.7309706,24.061,55.302,37.8489,9.999841527E+04
1689568080.1493428,24.058,55.304,37.8486,9.999842098E+04
1689568081.5677617,24.058,55.305,37.8486,9.999852249E+04
1689568082.9860206,24.06,55.298,37.8486,9.999850397E+04
1689568084.4046602,24.057,55.304,37.8486,9.999854966E+04
1689568085.8231375,24.055,55.305,37.8486,9.999848200E+04
1689568087.24155,24.06,55.308,37.8486,9.999849117E+04
1689568088.6599636,24.054,55.312,37.8485,9.999841744E+04
1689568090.0785666,24.06,55.309,37.8485,9.999844202E+04
1689568091.4970083,24.057,55.304,37.8485,9.999847507E+04
1689568092.9153588,24.058,55.307,37.8485,9.999851227E+04
1689568094.3338077,24.055,55.308,37.8485,9.999854186E+04
1689568095.7524033,24.064,55.301,37.8483,9.999856813E+04
1689568097.1709313,24.063,55.312,37.8483,9.999851379E+04
1689568098.589273,24.055,55.308,37.8483,9.999847555E+04
1689568100.008167,24.057,55.302,37.8483,9.999844233E+04
1689568101.426302,24.058,55.309,37.8483,9.999842727E+04
1689568102.844559,24.064,55.309,37.8483,9.999844734E+04
1689568104.26305,24.063,55.305,37.8483,9.999858056E+04
1689568105.681403,24.057,55.307,37.8483,9.999854041E+04
1689568107.100238,24.054,55.304,37.8483,9.999848210E+04
1689568108.5185452,24.055,55.311,37.8483,9.999854734E+04
1689568109.9370537,24.06,55.31,37.8483,9.999847258E+04
1689568111.3552957,24.058,55.309,37.8487,9.999846214E+04
1689568112.773784,24.06,55.312,37.8487,9.999850540E+04
1689568114.1923182,24.064,55.301,37.8487,9.999849761E+04
1689568115.6106405,24.06,55.314,37.8487,9.999854035E+04
1689568117.0291517,24.055,55.307,37.8487,9.999851976E+04
1689568118.4477549,24.057,55.308,37.8484,9.999852832E+04
1689568119.8662572,24.054,55.303,37.8484,9.999855480E+04
1689568121.2847002,24.055,55.309,37.8484,9.999844820E+04
1689568122.7031145,24.054,55.31,37.8484,9.999842727E+04
1689568124.1214736,24.054,55.312,37.8484,9.999851465E+04
1689568125.5399828,24.057,55.307,37.8481,9.999846014E+04
1689568126.9586055,24.063,55.301,37.8481,9.999857451E+04
1689568128.3769536,24.054,55.303,37.8481,9.999852087E+04
1689568129.7954674,24.051,55.303,37.8481,9.999850633E+04
1689568131.2140377,24.064,55.307,37.8481,9.999851706E+04
1689568132.632553,24.058,55.307,37.8481,9.999852675E+04
1689568134.0509117,24.061,55.307,37.8483,9.999847246E+04
1689568135.4692445,24.054,55.307,37.8483,9.999847021E+04
1689568136.8879097,24.057,55.309,37.8483,9.999845498E+04
1689568138.3064768,24.052,55.31,37.8483,9.999852662E+04
1689568139.724966,24.058,55.309,37.8483,9.999847748E+04
1689568141.1431932,24.057,55.304,37.8482,9.999849738E+04
1689568142.5614471,24.057,55.304,37.8482,9.999847367E+04
1689568143.9799547,24.061,55.312,37.8482,9.999846242E+04
1689568145.3985941,24.054,55.307,37.8482,9.999849686E+04
1689568146.816934,24.06,55.307,37.8482,9.999852836E+04
1689568148.235447,24.058,55.307,37.8483,9.999851122E+04
1689568149.653956,24.06,55.302,37.8483,9.999840060E+04
1689568151.0723183,24.054,55.307,37.8483,9.999851602E+04
1689568152.490654,24.06,55.312,37.8483,9.999853557E+04
1689568153.9089851,24.057,55.31,37.8483,9.999851256E+04
1689568155.3279672,24.055,55.305,37.8483,9.999844922E+04
1689568156.746055,24.055,55.308,37.8485,9.999847853E+04
1689568158.1645093,24.055,55.305,37.8485,9.999840585E+04
1689568159.5832584,24.054,55.311,37.8485,9.999845379E+04
1689568161.001451,24.058,55.31,37.8485,9.999846573E+04
1689568162.4200802,24.051,55.311,37.8485,9.999850051E+04
1689568163.838579,24.057,55.305,37.8486,9.999852505E+04
1689568165.2568934,24.061,55.31,37.8486,9.999851796E+04
1689568166.6752012,24.052,55.305,37.8486,9.999847816E+04
1689568168.0938194,24.058,55.312,37.8486,9.999851934E+04
1689568169.5127587,24.055,55.319,37.8486,9.999848802E+04
1689568170.9306333,24.051,55.317,37.849,9.999844026E+04
1689568172.349083,24.054,55.319,37.849,9.999845278E+04
1689568173.7674322,24.06,55.309,37.849,9.999846610E+04
1689568175.1858034,24.046,55.314,37.849,9.999847700E+04
1689568176.6044745,24.063,55.311,37.849,9.999842543E+04
1689568178.022841,24.054,55.315,37.849,9.999843841E+04
1689568179.4414868,24.058,55.313,37.8492,9.999851401E+04
1689568180.859938,24.055,55.313,37.8492,9.999850519E+04
1689568182.2784238,24.055,55.314,37.8492,9.999847265E+04
1689568183.6968896,24.054,55.316,37.8492,9.999854153E+04
1689568185.115143,24.058,55.31,37.8492,9.999850796E+04
1689568186.5338957,24.064,55.31,37.8501,9.999845256E+04
1689568187.9521177,24.052,55.311,37.8501,9.999842245E+04
1689568189.3706348,24.063,55.312,37.8501,9.999843439E+04
1689568190.7891796,24.055,55.313,37.8501,9.999843145E+04
1689568192.2075672,24.055,55.311,37.8501,9.999846934E+04
1689568193.6258612,24.054,55.314,37.8504,9.999849253E+04
1689568195.0443723,24.057,55.314,37.8504,9.999853336E+04
1689568196.4628968,24.063,55.316,37.8504,9.999849148E+04
1689568197.8815224,24.058,55.316,37.8504,9.999848265E+04
1689568199.2999089,24.054,55.317,37.8504,9.999848923E+04
1689568200.7183518,24.06,55.31,37.8504,9.999849598E+04
1689568202.1366007,24.058,55.309,37.8511,9.999838256E+04
1689568203.5550947,24.061,55.314,37.8511,9.999853138E+04
1689568204.9735932,24.058,55.311,37.8511,9.999849936E+04
1689568206.3919077,24.055,55.312,37.8511,9.999848275E+04
1689568207.8105397,24.057,55.314,37.8511,9.999851753E+04
1689568209.2290773,24.057,55.319,37.8514,9.999848608E+04
1689568210.6476114,24.051,55.311,37.8514,9.999846013E+04
1689568212.065829,24.054,55.31,37.8514,9.999846462E+04
1689568213.484323,24.064,55.311,37.8514,9.999849214E+04
1689568214.9031913,24.052,55.315,37.8514,9.999849283E+04
1689568216.321175,24.052,55.315,37.8519,9.999847743E+04
1689568217.739833,24.057,55.312,37.8519,9.999848581E+04
1689568219.1582222,24.052,55.314,37.8519,9.999850588E+04
1689568220.576644,24.057,55.319,37.8519,9.999852699E+04
1689568221.9952643,24.051,55.316,37.8519,9.999838682E+04
1689568223.4135888,24.054,55.321,37.8519,9.999841607E+04
1689568224.8321147,24.052,55.316,37.8526,9.999849876E+04
1689568226.2504146,24.055,55.316,37.8526,9.999851537E+04
1689568227.6692078,24.057,55.317,37.8526,9.999852057E+04
1689568229.0877066,24.054,55.317,37.8526,9.999860086E+04
1689568230.506221,24.055,55.322,37.8526,9.999851901E+04
1689568231.9241285,24.057,55.32,37.8529,9.999843295E+04
1689568233.3427591,24.055,55.324,37.8529,9.999849317E+04
1689568234.7611609,24.055,55.321,37.8529,9.999845406E+04
1689568236.179661,24.055,55.319,37.8529,9.999846323E+04
1689568237.5982647,24.054,55.319,37.8529,9.999849905E+04
1689568239.0167568,24.052,55.324,37.8535,9.999852743E+04
1689568240.4349258,24.058,55.317,37.8535,9.999858708E+04
1689568241.8537269,24.058,55.319,37.8535,9.999861754E+04
1689568243.2719827,24.06,55.321,37.8535,9.999849035E+04
1689568244.690329,24.055,55.319,37.8535,9.999851908E+04
1689568246.1087356,24.058,55.316,37.8535,9.999846889E+04
1689568247.527696,24.06,55.323,37.8539,9.999848245E+04
1689568248.9459224,24.055,55.319,37.8539,9.999850443E+04
1689568250.3643594,24.06,55.323,37.8539,9.999849803E+04
1689568251.7827203,24.057,55.321,37.8539,9.999847657E+04
1689568253.2010658,24.057,55.319,37.8539,9.999846428E+04
1689568254.6196163,24.061,55.324,37.8548,9.999845752E+04
1689568256.0381448,24.054,55.323,37.8548,9.999844472E+04
1689568257.456883,24.058,55.327,37.8548,9.999848590E+04
1689568258.8748538,24.055,55.324,37.8548,9.999847379E+04
1689568260.2933705,24.057,55.314,37.8548,9.999860427E+04
1689568261.7119668,24.055,55.32,37.8552,9.999853539E+04
1689568263.130318,24.052,55.323,37.8552,9.999850471E+04
1689568264.5487967,24.058,55.322,37.8552,9.999848325E+04
1689568265.9675348,24.057,55.324,37.8552,9.999852357E+04
1689568267.3859768,24.055,55.328,37.8552,9.999846318E+04
1689568268.8043206,24.058,55.327,37.8552,9.999842632E+04
1689568270.2227502,24.052,55.327,37.856,9.999838595E+04
1689568271.6411908,24.061,55.324,37.856,9.999839892E+04
1689568273.0595438,24.051,55.326,37.856,9.999846486E+04
1689568274.4779985,24.054,55.32,37.856,9.999848649E+04
1689568275.8966787,24.061,55.319,37.856,9.999852213E+04
1689568277.3151882,24.054,55.324,37.8568,9.999848178E+04
1689568278.7334046,24.052,55.323,37.8568,9.999852591E+04
1689568280.151643,24.058,55.321,37.8568,9.999847002E+04
1689568281.5702221,24.063,55.323,37.8568,9.999857817E+04
1689568282.9886966,24.052,55.323,37.8568,9.999857125E+04
1689568284.4072223,24.049,55.317,37.8579,9.999849424E+04
1689568285.8257632,24.06,55.321,37.8579,9.999853247E+04
1689568287.2441883,24.049,55.321,37.8579,9.999855012E+04
1689568288.6627378,24.058,55.325,37.8579,9.999834247E+04
1689568290.0811038,24.06,55.325,37.8579,9.999843366E+04
1689568291.499468,24.055,55.321,37.8579,9.999838452E+04
1689568292.917793,24.055,55.327,37.859,9.999848463E+04
1689568294.3364096,24.052,55.325,37.859,9.999844812E+04
1689568295.7548928,24.054,55.327,37.859,9.999849173E+04
1689568297.1734145,24.055,55.324,37.859,9.999843220E+04
1689568298.591904,24.054,55.328,37.859,9.999863640E+04
1689568300.0104935,24.058,55.331,37.8594,9.999858248E+04
1689568301.4287288,24.051,55.331,37.8594,9.999866226E+04
1689568302.8471985,24.055,55.331,37.8594,9.999856103E+04
1689568304.265543,24.054,55.328,37.8594,9.999855791E+04
1689568305.6840427,24.055,55.332,37.8594,9.999855462E+04
1689568307.1026127,24.054,55.323,37.86,9.999845616E+04
1689568308.5208366,24.051,55.328,37.86,9.999842716E+04
1689568309.9397225,24.054,55.328,37.86,9.999851212E+04
1689568311.357935,24.054,55.327,37.86,9.999843044E+04
1689568312.7763894,24.06,55.325,37.86,9.999851662E+04
1689568314.1950324,24.054,55.336,37.86,9.999853496E+04
1689568315.6134589,24.054,55.332,37.8605,9.999857863E+04
1689568317.0318947,24.055,55.339,37.8605,9.999861982E+04
1689568318.4501827,24.055,55.332,37.8605,9.999858452E+04
1689568319.868734,24.055,55.337,37.8605,9.999858140E+04
1689568321.2871513,24.055,55.332,37.8605,9.999860528E+04
1689568322.7055418,24.055,55.335,37.8614,9.999856709E+04
1689568324.1238368,24.054,55.331,37.8614,9.999858162E+04
1689568325.5425606,24.06,55.333,37.8614,9.999859754E+04
1689568326.9607513,24.058,55.331,37.8614,9.999856016E+04
1689568328.3793898,24.057,55.335,37.8614,9.999841273E+04
1689568329.7980216,24.052,55.331,37.862,9.999842726E+04
1689568331.216417,24.051,55.332,37.862,9.999835184E+04
1689568332.6346793,24.055,55.336,37.862,9.999843023E+04
1689568334.053055,24.051,55.334,37.862,9.999846224E+04
1689568335.4717867,24.057,55.337,37.862,9.999846536E+04
1689568336.889989,24.06,55.335,37.862,9.999850827E+04
1689568338.3086052,24.052,55.333,37.8623,9.999865463E+04
1689568339.7270508,24.052,55.337,37.8623,9.999858455E+04
1689568341.1451907,24.052,55.335,37.8623,9.999854994E+04
1689568342.5640926,24.057,55.341,37.8623,9.999862763E+04
1689568343.9824986,24.054,55.337,37.8623,9.999858385E+04
1689568345.4009633,24.057,55.336,37.8635,9.999860055E+04
1689568346.819439,24.057,55.339,37.8635,9.999853929E+04
1689568348.2377224,24.052,55.337,37.8635,9.999845000E+04
1689568349.6563625,24.058,55.337,37.8635,9.999841003E+04
1689568351.0746994,24.052,55.339,37.8635,9.999846782E+04
1689568352.4931595,24.051,55.334,37.8645,9.999833440E+04
1689568353.911641,24.054,55.337,37.8645,9.999846315E+04
1689568355.329976,24.054,55.334,37.8645,9.999839843E+04
1689568356.7486067,24.06,55.344,37.8645,9.999851801E+04
1689568358.1669762,24.046,55.34,37.8645,9.999849672E+04
1689568359.5855682,24.049,55.338,37.8645,9.999853566E+04
1689568361.0041058,24.055,55.346,37.8656,9.999869007E+04
1689568362.4225998,24.054,55.337,37.8656,9.999861549E+04
1689568363.8408482,24.057,55.346,37.8656,9.999859472E+04
1689568365.2591805,24.058,55.347,37.8656,9.999861912E+04
1689568366.6777744,24.055,55.338,37.8656,9.999854471E+04
1689568368.0962458,24.055,55.337,37.8662,9.999854557E+04
1689568369.514553,24.051,55.343,37.8662,9.999850144E+04
1689568370.9331515,24.058,55.344,37.8662,9.999845679E+04
1689568372.35161,24.055,55.343,37.8662,9.999842738E+04
1689568373.7699091,24.051,55.341,37.8662,9.999850438E+04
1689568375.188446,24.052,55.339,37.8672,9.999843343E+04
1689568376.6069133,24.046,55.348,37.8672,9.999847947E+04
1689568378.0254242,24.058,55.345,37.8672,9.999852411E+04
1689568379.4439263,24.049,55.344,37.8672,9.999844676E+04
1689568380.8624136,24.049,55.345,37.8672,9.999858641E+04
1689568382.2806275,24.054,55.347,37.8672,9.999862777E+04
1689568383.699261,24.064,55.346,37.8675,9.999857480E+04
1689568385.1178772,24.054,55.344,37.8675,9.999858553E+04
1689568386.536157,24.052,55.349,37.8675,9.999848084E+04
1689568387.9545488,24.047,55.348,37.8675,9.999853206E+04
1689568389.3731904,24.058,55.345,37.8675,9.999863225E+04
1689568390.7918067,24.054,55.344,37.8683,9.999844506E+04
1689568392.2098835,24.052,55.346,37.8683,9.999836563E+04
1689568393.6283467,24.049,55.343,37.8683,9.999839453E+04
1689568395.0471094,24.057,55.343,37.8683,9.999843640E+04
1689568396.4655194,24.054,55.345,37.8683,9.999845769E+04
1689568397.883943,24.061,55.348,37.8689,9.999848763E+04
1689568399.3023102,24.055,55.351,37.8689,9.999842991E+04
1689568400.720688,24.052,55.352,37.8689,9.999848961E+04
1689568402.1391113,24.052,55.343,37.8689,9.999859343E+04
1689568403.557581,24.057,55.35,37.8689,9.999856471E+04
1689568404.9762375,24.055,55.349,37.8689,9.999852871E+04
1689568406.39453,24.051,55.352,37.8696,9.999857294E+04
1689568407.8131316,24.057,55.349,37.8696,9.999857865E+04
1689568409.2315261,24.058,55.348,37.8696,9.999858177E+04
1689568410.6499565,24.055,55.351,37.8696,9.999851826E+04
1689568412.068374,24.049,55.345,37.8696,9.999841789E+04
1689568413.4871066,24.055,55.35,37.8706,9.999848283E+04
1689568414.9051805,24.052,55.347,37.8706,9.999847695E+04
1689568416.3234854,24.054,55.35,37.8706,9.999843161E+04
1689568417.742486,24.051,55.348,37.8706,9.999846034E+04
1689568419.1606112,24.049,55.35,37.8706,9.999855015E+04
1689568420.579177,24.052,55.352,37.8714,9.999850515E+04
1689568421.9975545,24.057,55.35,37.8714,9.999857529E+04
1689568423.4160323,24.049,55.348,37.8714,9.999860679E+04
1689568424.8343732,24.055,55.354,37.8714,9.999863741E+04
1689568426.2527292,24.052,55.35,37.8714,9.999861509E+04
1689568427.671774,24.057,55.353,37.8714,9.999858585E+04
1689568429.090106,24.052,55.343,37.872,9.999856087E+04
1689568430.508479,24.055,55.348,37.872,9.999855776E+04
1689568431.92676,24.051,55.344,37.872,9.999842520E+04
1689568433.3450763,24.054,55.349,37.872,9.999840807E+04
1689568434.763592,24.06,55.35,37.872,9.999847227E+04
1689568436.1823092,24.046,55.348,37.8735,9.999840071E+04
1689568437.6007562,24.054,55.348,37.8735,9.999844917E+04
1689568439.0191982,24.057,55.351,37.8735,9.999847997E+04
1689568440.43761,24.058,55.35,37.8735,9.999850281E+04
1689568441.855927,24.054,55.351,37.8735,9.999861218E+04
1689568443.2742603,24.057,55.356,37.8741,9.999870008E+04
1689568444.6928651,24.051,55.352,37.8741,9.999859640E+04
1689568446.1111245,24.057,55.347,37.8741,9.999858030E+04
1689568447.5296552,24.058,55.351,37.8741,9.999860176E+04
1689568448.9480019,24.058,55.344,37.8741,9.999852597E+04
1689568450.3666265,24.052,55.35,37.8741,9.999859259E+04
1689568451.785236,24.052,55.352,37.8749,9.999860161E+04
1689568453.2035606,24.047,55.35,37.8749,9.999858084E+04
1689568454.6221383,24.047,55.35,37.8749,9.999838115E+04
