t, ref_c, dmm_c, humidity, v
1689262591.6755753, 25.753, 38.122, 52.747, 7.045663831E+00
1689262593.0938673, 25.76, 38.1216, 52.757, 7.045663276E+00
1689262594.5122535, 25.754, 38.1217, 52.752, 7.045663203E+00
1689262595.9308372, 25.757, 38.1221, 52.751, 7.045662544E+00
1689262597.3492837, 25.754, 38.1222, 52.751, 7.045662424E+00
1689262598.767598, 25.759, 38.1221, 52.758, 7.045663525E+00
1689262600.1861877, 25.759, 38.1216, 52.758, 7.045662691E+00
1689262601.6046476, 25.76, 38.1222, 52.752, 7.045661436E+00
1689262603.0230036, 25.759, 38.1216, 52.753, 7.045663136E+00
1689262604.4414237, 25.76, 38.1219, 52.756, 7.045662631E+00
1689262605.8600118, 25.764, 38.1215, 52.755, 7.045662773E+00
1689262607.278481, 25.76, 38.1214, 52.747, 7.045663382E+00
1689262608.6968255, 25.765, 38.1213, 52.755, 7.045662431E+00
1689262610.1152918, 25.764, 38.121, 52.744, 7.045663758E+00
1689262611.5338032, 25.757, 38.1217, 52.746, 7.045663402E+00
1689262612.9521658, 25.765, 38.1214, 52.751, 7.045663120E+00
1689262614.3704247, 25.76, 38.1215, 52.751, 7.045663017E+00
1689262615.789144, 25.767, 38.1213, 52.752, 7.045663988E+00
1689262617.2076626, 25.759, 38.1212, 52.75, 7.045664627E+00
1689262618.6260736, 25.765, 38.1216, 52.745, 7.045662388E+00
1689262620.0444908, 25.75, 38.1213, 52.749, 7.045662042E+00
1689262621.462905, 25.77, 38.1214, 52.747, 7.045663469E+00
1689262622.8813949, 25.76, 38.1211, 52.746, 7.045662524E+00
1689262624.29996, 25.76, 38.1209, 52.756, 7.045662468E+00
1689262625.7182064, 25.764, 38.1211, 52.756, 7.045662984E+00
1689262627.1365626, 25.764, 38.1206, 52.746, 7.045662940E+00
1689262628.5550637, 25.756, 38.1204, 52.75, 7.045663313E+00
1689262629.9737139, 25.759, 38.1202, 52.746, 7.045663905E+00
1689262631.391844, 25.762, 38.1204, 52.742, 7.045663682E+00
1689262632.8106961, 25.765, 38.1208, 52.75, 7.045661769E+00
1689262634.2290552, 25.76, 38.1211, 52.746, 7.045662658E+00
1689262635.6476564, 25.756, 38.121, 52.746, 7.045662678E+00
1689262637.0659225, 25.771, 38.1203, 52.739, 7.045662179E+00
1689262638.4843898, 25.762, 38.1207, 52.739, 7.045664681E+00
1689262639.9028292, 25.764, 38.1204, 52.747, 7.045664179E+00
1689262641.321381, 25.768, 38.1206, 52.746, 7.045662934E+00
1689262642.7398553, 25.754, 38.1203, 52.745, 7.045662289E+00
1689262644.1583614, 25.762, 38.1196, 52.741, 7.045661966E+00
1689262645.5767398, 25.77, 38.1201, 52.741, 7.045663101E+00
1689262646.9951537, 25.77, 38.1195, 52.744, 7.045664182E+00
1689262648.413729, 25.765, 38.1201, 52.742, 7.045662768E+00
1689262649.8320265, 25.767, 38.1193, 52.738, 7.045663939E+00
1689262651.2505293, 25.765, 38.1195, 52.738, 7.045662911E+00
1689262652.669069, 25.765, 38.1194, 52.741, 7.045663413E+00
1689262654.0873928, 25.767, 38.1191, 52.741, 7.045664388E+00
1689262655.505817, 25.762, 38.1185, 52.741, 7.045663842E+00
1689262656.9245088, 25.768, 38.1192, 52.741, 7.045662824E+00
1689262658.3428607, 25.754, 38.1189, 52.731, 7.045663024E+00
1689262659.761115, 25.765, 38.1192, 52.73, 7.045664794E+00
1689262661.1797416, 25.764, 38.1189, 52.737, 7.045664414E+00
1689262662.5981615, 25.764, 38.119, 52.739, 7.045664185E+00
1689262664.0166786, 25.762, 38.1182, 52.738, 7.045663057E+00
1689262665.4350038, 25.765, 38.1186, 52.735, 7.045661760E+00
1689262666.8534954, 25.76, 38.1185, 52.741, 7.045663170E+00
1689262668.2720015, 25.76, 38.1184, 52.737, 7.045663057E+00
1689262669.6904404, 25.76, 38.1181, 52.74, 7.045663353E+00
1689262671.1088037, 25.767, 38.1179, 52.737, 7.045662082E+00
1689262672.5273044, 25.759, 38.1179, 52.737, 7.045663041E+00
1689262673.9458582, 25.768, 38.1176, 52.737, 7.045662445E+00
1689262675.3643625, 25.765, 38.1174, 52.735, 7.045662063E+00
1689262676.782638, 25.764, 38.1176, 52.74, 7.045662735E+00
1689262678.201252, 25.768, 38.1173, 52.735, 7.045663137E+00
1689262679.6196985, 25.762, 38.1176, 52.738, 7.045661237E+00
1689262681.0381062, 25.765, 38.1179, 52.732, 7.045662468E+00
1689262682.45649, 25.771, 38.1177, 52.725, 7.045663999E+00
1689262683.875055, 25.776, 38.1177, 52.728, 7.045663836E+00
1689262685.2935038, 25.767, 38.1171, 52.727, 7.045662419E+00
1689262686.7118278, 25.762, 38.1172, 52.733, 7.045664036E+00
1689262688.1302838, 25.768, 38.1169, 52.735, 7.045662595E+00
1689262689.5488448, 25.762, 38.1169, 52.726, 7.045662589E+00
1689262690.9673069, 25.762, 38.1174, 52.733, 7.045663294E+00
1689262692.3855827, 25.764, 38.1169, 52.729, 7.045663454E+00
1689262693.804082, 25.757, 38.1164, 52.726, 7.045661774E+00
1689262695.2226064, 25.773, 38.1168, 52.729, 7.045661534E+00
1689262696.6411052, 25.764, 38.1167, 52.728, 7.045663673E+00
1689262698.059679, 25.765, 38.1162, 52.733, 7.045663155E+00
1689262699.4779222, 25.774, 38.116, 52.73, 7.045662928E+00
1689262700.8964908, 25.768, 38.1162, 52.728, 7.045663327E+00
1689262702.314991, 25.771, 38.1167, 52.734, 7.045662586E+00
1689262703.7333581, 25.767, 38.1163, 52.732, 7.045663454E+00
1689262705.1518936, 25.757, 38.1165, 52.731, 7.045663927E+00
1689262706.5701087, 25.762, 38.1162, 52.728, 7.045663458E+00
1689262707.9886363, 25.76, 38.1158, 52.725, 7.045664852E+00
1689262709.4071698, 25.77, 38.1162, 52.731, 7.045662895E+00
1689262710.8256462, 25.77, 38.1157, 52.729, 7.045662510E+00
1689262712.2440708, 25.765, 38.1155, 52.725, 7.045662802E+00
1689262713.6625743, 25.77, 38.1159, 52.726, 7.045663222E+00
1689262715.0808253, 25.767, 38.1156, 52.725, 7.045663960E+00
1689262716.49951, 25.764, 38.1156, 52.725, 7.045663275E+00
1689262717.9180114, 25.764, 38.1156, 52.726, 7.045662490E+00
1689262719.33636, 25.77, 38.1158, 52.727, 7.045664276E+00
1689262720.7548542, 25.767, 38.1151, 52.726, 7.045663984E+00
1689262722.1732798, 25.773, 38.1146, 52.734, 7.045663271E+00
1689262723.591903, 25.765, 38.115, 52.732, 7.045662909E+00
1689262725.010255, 25.771, 38.1151, 52.723, 7.045663205E+00
1689262726.4286604, 25.767, 38.1148, 52.721, 7.045662493E+00
1689262727.8471503, 25.773, 38.1153, 52.727, 7.045662669E+00
1689262729.2656076, 25.764, 38.1148, 52.728, 7.045663358E+00
1689262730.6841938, 25.77, 38.1147, 52.73, 7.045662719E+00
1689262732.1024404, 25.762, 38.1143, 52.729, 7.045663421E+00
1689262733.5209754, 25.77, 38.1148, 52.722, 7.045661538E+00
1689262734.9394376, 25.764, 38.1148, 52.728, 7.045662100E+00
1689262736.3577478, 25.765, 38.1142, 52.731, 7.045661006E+00
1689262737.7763834, 25.767, 38.1148, 52.723, 7.045663339E+00
1689262739.1947677, 25.767, 38.114, 52.727, 7.045662141E+00
1689262740.61325, 25.77, 38.1142, 52.719, 7.045662490E+00
1689262742.0318093, 25.77, 38.1135, 52.721, 7.045662939E+00
1689262743.4502947, 25.773, 38.1145, 52.722, 7.045662626E+00
1689262744.8685894, 25.764, 38.1145, 52.727, 7.045664609E+00
1689262746.2871602, 25.77, 38.1135, 52.722, 7.045664726E+00
1689262747.7056177, 25.774, 38.1139, 52.722, 7.045663275E+00
1689262749.123949, 25.764, 38.1131, 52.73, 7.045662194E+00
1689262750.5424745, 25.77, 38.1138, 52.73, 7.045663571E+00
1689262751.961117, 25.77, 38.1133, 52.721, 7.045663022E+00
1689262753.3792458, 25.777, 38.1138, 52.722, 7.045663322E+00
1689262754.7980034, 25.774, 38.1134, 52.727, 7.045664530E+00
1689262756.2162979, 25.765, 38.1133, 52.726, 7.045661688E+00
1689262757.6348104, 25.767, 38.1133, 52.726, 7.045664223E+00
1689262759.053288, 25.77, 38.1142, 52.726, 7.045662527E+00
1689262760.4718292, 25.767, 38.1135, 52.721, 7.045664666E+00
1689262761.8901582, 25.767, 38.1133, 52.725, 7.045662899E+00
1689262763.3087258, 25.773, 38.1139, 52.72, 7.045661422E+00
1689262764.7272348, 25.767, 38.1136, 52.723, 7.045662231E+00
1689262766.1456208, 25.765, 38.1133, 52.727, 7.045663325E+00
1689262767.5641506, 25.768, 38.1133, 52.726, 7.045662856E+00
1689262768.982521, 25.767, 38.1131, 52.723, 7.045663026E+00
1689262770.4007554, 25.771, 38.1133, 52.721, 7.045662224E+00
1689262771.81943, 25.767, 38.1128, 52.72, 7.045662796E+00
1689262773.2377493, 25.768, 38.1128, 52.72, 7.045662394E+00
1689262774.6563516, 25.771, 38.1139, 52.721, 7.045662860E+00
1689262776.0747623, 25.773, 38.1128, 52.723, 7.045664167E+00
1689262777.4932535, 25.765, 38.1126, 52.717, 7.045664094E+00
1689262778.911576, 25.773, 38.1129, 52.718, 7.045661838E+00
1689262780.3300467, 25.767, 38.1125, 52.72, 7.045663418E+00
1689262781.7485435, 25.765, 38.1129, 52.717, 7.045662068E+00
1689262783.1669917, 25.771, 38.1128, 52.716, 7.045664164E+00
1689262784.5854738, 25.777, 38.1122, 52.717, 7.045661978E+00
1689262786.0040247, 25.774, 38.1122, 52.721, 7.045662643E+00
1689262787.4223907, 25.771, 38.1124, 52.722, 7.045663026E+00
1689262788.8408008, 25.771, 38.1123, 52.715, 7.045663668E+00
1689262790.2593043, 25.77, 38.1123, 52.719, 7.045662413E+00
1689262791.6777678, 25.773, 38.1121, 52.719, 7.045662903E+00
1689262793.0962656, 25.767, 38.1112, 52.715, 7.045662088E+00
1689262794.5144062, 25.77, 38.1112, 52.72, 7.045662574E+00
1689262795.9331374, 25.77, 38.1115, 52.716, 7.045664650E+00
1689262797.3516273, 25.771, 38.1115, 52.723, 7.045664483E+00
1689262798.7701173, 25.77, 38.1117, 52.719, 7.045664434E+00
1689262800.1881735, 25.773, 38.1111, 52.72, 7.045663126E+00
1689262801.6069858, 25.776, 38.1112, 52.722, 7.045663246E+00
1689262803.0254703, 25.773, 38.1108, 52.723, 7.045663692E+00
1689262804.4439726, 25.765, 38.1111, 52.718, 7.045662563E+00
1689262805.862207, 25.773, 38.1107, 52.72, 7.045663701E+00
1689262807.280773, 25.773, 38.1111, 52.725, 7.045662291E+00
1689262808.6992743, 25.774, 38.1107, 52.731, 7.045661609E+00
1689262810.1177895, 25.771, 38.1103, 52.721, 7.045663223E+00
1689262811.5359287, 25.77, 38.1113, 52.72, 7.045663402E+00
1689262812.954762, 25.773, 38.1104, 52.725, 7.045662101E+00
1689262814.373118, 25.768, 38.1108, 52.723, 7.045663296E+00
1689262815.7916431, 25.776, 38.1098, 52.72, 7.045663392E+00
1689262817.2099283, 25.777, 38.1102, 52.726, 7.045662407E+00
1689262818.6284711, 25.774, 38.1103, 52.719, 7.045665065E+00
1689262820.046944, 25.776, 38.1098, 52.723, 7.045663395E+00
1689262821.46548, 25.77, 38.1102, 52.729, 7.045663039E+00
1689262822.8838623, 25.773, 38.1099, 52.721, 7.045663209E+00
1689262824.302361, 25.774, 38.1096, 52.725, 7.045662264E+00
1689262825.7208662, 25.774, 38.1095, 52.722, 7.045664883E+00
1689262827.138922, 25.771, 38.1091, 52.722, 7.045664114E+00
1689262828.5576859, 25.783, 38.1096, 52.719, 7.045662810E+00
1689262829.9760823, 25.773, 38.1092, 52.72, 7.045662946E+00
1689262831.3944528, 25.771, 38.1092, 52.721, 7.045662750E+00
1689262832.8129065, 25.773, 38.1095, 52.715, 7.045663715E+00
1689262834.2314253, 25.774, 38.1092, 52.722, 7.045663692E+00
1689262835.6499507, 25.771, 38.1089, 52.719, 7.045662933E+00
1689262837.068117, 25.771, 38.1093, 52.72, 7.045662973E+00
1689262838.486806, 25.774, 38.1088, 52.723, 7.045661479E+00
1689262839.905341, 25.777, 38.1087, 52.725, 7.045662501E+00
1689262841.3237383, 25.771, 38.1091, 52.721, 7.045663206E+00
1689262842.742002, 25.771, 38.1087, 52.723, 7.045664626E+00
1689262844.1605716, 25.774, 38.1086, 52.72, 7.045663136E+00
1689262845.5789804, 25.773, 38.1083, 52.719, 7.045660188E+00
1689262846.997651, 25.777, 38.1088, 52.726, 7.045662827E+00
1689262848.416032, 25.77, 38.108, 52.722, 7.045663499E+00
1689262849.834546, 25.767, 38.1084, 52.726, 7.045664284E+00
1689262851.2529573, 25.782, 38.1087, 52.72, 7.045664241E+00
1689262852.671139, 25.774, 38.1081, 52.711, 7.045662071E+00
1689262854.0897706, 25.768, 38.1089, 52.722, 7.045661389E+00
1689262855.508142, 25.774, 38.1082, 52.714, 7.045661633E+00
1689262856.9264605, 25.776, 38.1076, 52.716, 7.045661629E+00
1689262858.3451126, 25.767, 38.1083, 52.72, 7.045662551E+00
1689262859.7634625, 25.771, 38.1082, 52.716, 7.045663316E+00
1689262861.1819673, 25.776, 38.108, 52.72, 7.045662102E+00
1689262862.600304, 25.774, 38.1089, 52.72, 7.045660538E+00
1689262864.0188656, 25.77, 38.1086, 52.722, 7.045664547E+00
1689262865.4374733, 25.768, 38.1084, 52.716, 7.045663313E+00
1689262866.8556082, 25.777, 38.1082, 52.717, 7.045662434E+00
1689262868.2741497, 25.774, 38.1082, 52.719, 7.045663928E+00
1689262869.6926558, 25.767, 38.1085, 52.72, 7.045661493E+00
1689262871.1111689, 25.779, 38.1077, 52.716, 7.045662391E+00
1689262872.529655, 25.777, 38.1077, 52.722, 7.045662298E+00
1689262873.9482543, 25.776, 38.1075, 52.722, 7.045662884E+00
1689262875.3665006, 25.78, 38.108, 52.722, 7.045662757E+00
1689262876.7849798, 25.78, 38.1072, 52.726, 7.045662814E+00
1689262878.2032917, 25.774, 38.1078, 52.723, 7.045662105E+00
1689262879.6217895, 25.774, 38.1077, 52.721, 7.045663210E+00
1689262881.0403404, 25.779, 38.1073, 52.722, 7.045663376E+00
1689262882.4589958, 25.777, 38.1077, 52.717, 7.045662734E+00
1689262883.877388, 25.777, 38.1072, 52.719, 7.045662551E+00
1689262885.2958903, 25.773, 38.1077, 52.723, 7.045662927E+00
1689262886.7143204, 25.782, 38.1078, 52.721, 7.045664025E+00
1689262888.1328006, 25.774, 38.1077, 52.725, 7.045664574E+00
1689262889.551187, 25.779, 38.1078, 52.72, 7.045664441E+00
1689262890.9696217, 25.773, 38.1078, 52.727, 7.045662758E+00
1689262892.3881977, 25.774, 38.1078, 52.716, 7.045663423E+00
1689262893.8067026, 25.777, 38.1073, 52.721, 7.045664062E+00
1689262895.224998, 25.78, 38.1076, 52.72, 7.045663832E+00
1689262896.643458, 25.777, 38.1077, 52.717, 7.045662608E+00
1689262898.0617757, 25.78, 38.1074, 52.718, 7.045662072E+00
1689262899.480221, 25.774, 38.1081, 52.716, 7.045661896E+00
1689262900.8986886, 25.783, 38.1075, 52.722, 7.045662611E+00
1689262902.3171241, 25.776, 38.1073, 52.718, 7.045664737E+00
1689262903.7356563, 25.777, 38.1074, 52.721, 7.045662149E+00
1689262905.1541448, 25.774, 38.1074, 52.72, 7.045662807E+00
1689262906.5725207, 25.779, 38.1074, 52.726, 7.045663496E+00
1689262907.99104, 25.777, 38.1073, 52.722, 7.045662145E+00
1689262909.4095526, 25.777, 38.1074, 52.722, 7.045663556E+00
1689262910.827829, 25.771, 38.1082, 52.716, 7.045663064E+00
1689262912.2466104, 25.788, 38.1081, 52.726, 7.045663243E+00
1689262913.6649268, 25.771, 38.1075, 52.719, 7.045663443E+00
1689262915.0833905, 25.774, 38.1072, 52.722, 7.045661753E+00
1689262916.5017803, 25.782, 38.1074, 52.719, 7.045663097E+00
1689262917.9203503, 25.779, 38.1077, 52.719, 7.045663642E+00
1689262919.3388035, 25.782, 38.1075, 52.719, 7.045661683E+00
1689262920.7573102, 25.779, 38.1073, 52.721, 7.045663104E+00
1689262922.175944, 25.78, 38.1073, 52.72, 7.045663403E+00
1689262923.5942543, 25.782, 38.1071, 52.719, 7.045664125E+00
1689262925.0127277, 25.782, 38.1078, 52.727, 7.045662861E+00
1689262926.4312623, 25.782, 38.1076, 52.722, 7.045662481E+00
1689262927.849666, 25.78, 38.1071, 52.722, 7.045662807E+00
1689262929.268212, 25.78, 38.1076, 52.722, 7.045663762E+00
1689262930.6866524, 25.783, 38.1075, 52.723, 7.045662418E+00
1689262932.1052547, 25.782, 38.1068, 52.727, 7.045663816E+00
1689262933.5233645, 25.779, 38.1077, 52.717, 7.045664089E+00
1689262934.9418342, 25.785, 38.1073, 52.72, 7.045664278E+00
1689262936.3604424, 25.78, 38.1072, 52.723, 7.045662009E+00
1689262937.778954, 25.78, 38.1068, 52.723, 7.045663120E+00
1689262939.1974027, 25.777, 38.1074, 52.725, 7.045662721E+00
1689262940.61594, 25.776, 38.1069, 52.722, 7.045664222E+00
1689262942.034267, 25.783, 38.1074, 52.725, 7.045662791E+00
1689262943.452778, 25.782, 38.1077, 52.721, 7.045662987E+00
1689262944.8711712, 25.777, 38.107, 52.721, 7.045664428E+00
1689262946.2895832, 25.777, 38.1072, 52.729, 7.045663000E+00
1689262947.7081199, 25.776, 38.107, 52.72, 7.045663695E+00
1689262949.1264038, 25.777, 38.1067, 52.729, 7.045663083E+00
1689262950.5448844, 25.783, 38.107, 52.726, 7.045662365E+00
1689262951.9634821, 25.783, 38.1074, 52.726, 7.045662418E+00
1689262953.3819513, 25.785, 38.1071, 52.723, 7.045662727E+00
1689262954.800373, 25.78, 38.1071, 52.721, 7.045664357E+00
1689262956.2187347, 25.78, 38.1071, 52.727, 7.045663689E+00
1689262957.637269, 25.783, 38.1074, 52.727, 7.045663413E+00
1689262959.0559232, 25.786, 38.1077, 52.728, 7.045663802E+00
1689262960.4741151, 25.78, 38.1065, 52.726, 7.045661809E+00
1689262961.8927424, 25.791, 38.1075, 52.728, 7.045663819E+00
1689262963.3110652, 25.777, 38.1075, 52.729, 7.045663230E+00
1689262964.7292755, 25.786, 38.1072, 52.719, 7.045663459E+00
1689262966.147912, 25.783, 38.1073, 52.723, 7.045662321E+00
1689262967.5664146, 25.79, 38.1077, 52.734, 7.045662165E+00
1689262968.984918, 25.779, 38.108, 52.725, 7.045662677E+00
1689262970.4031837, 25.788, 38.1072, 52.723, 7.045662099E+00
1689262971.8218536, 25.788, 38.1073, 52.729, 7.045662980E+00
1689262973.240219, 25.782, 38.1071, 52.723, 7.045664707E+00
1689262974.6587596, 25.779, 38.1072, 52.726, 7.045661556E+00
1689262976.07728, 25.782, 38.1073, 52.726, 7.045663096E+00
1689262977.495953, 25.785, 38.108, 52.72, 7.045664171E+00
1689262978.9141104, 25.779, 38.1079, 52.722, 7.045663858E+00
1689262980.3324203, 25.785, 38.1083, 52.728, 7.045662507E+00
1689262981.7511451, 25.791, 38.1082, 52.725, 7.045662917E+00
1689262983.1695695, 25.78, 38.1078, 52.729, 7.045663260E+00
1689262984.5877035, 25.78, 38.1081, 52.725, 7.045663063E+00
1689262986.0064363, 25.779, 38.1074, 52.721, 7.045662275E+00
1689262987.4250073, 25.783, 38.1078, 52.726, 7.045663898E+00
1689262988.8434758, 25.779, 38.1081, 52.725, 7.045661825E+00
1689262990.261778, 25.777, 38.1078, 52.722, 7.045662730E+00
1689262991.6803703, 25.785, 38.1082, 52.723, 7.045663203E+00
1689262993.0988946, 25.785, 38.1078, 52.722, 7.045662594E+00
1689262994.5174, 25.786, 38.1073, 52.722, 7.045661413E+00
1689262995.935573, 25.788, 38.108, 52.725, 7.045662817E+00
1689262997.3541198, 25.78, 38.108, 52.725, 7.045664051E+00
1689262998.772588, 25.78, 38.1075, 52.722, 7.045662627E+00
1689263000.1911087, 25.783, 38.1073, 52.722, 7.045663429E+00
1689263001.6093395, 25.779, 38.1073, 52.719, 7.045663119E+00
1689263003.027927, 25.786, 38.1081, 52.721, 7.045663944E+00
1689263004.446532, 25.786, 38.1083, 52.731, 7.045664088E+00
1689263005.8649504, 25.786, 38.1077, 52.728, 7.045662930E+00
1689263007.283243, 25.788, 38.1089, 52.726, 7.045663206E+00
1689263008.701821, 25.794, 38.1082, 52.727, 7.045662584E+00
1689263010.1202745, 25.79, 38.1084, 52.729, 7.045661835E+00
1689263011.5385923, 25.783, 38.1085, 52.722, 7.045662261E+00
1689263012.9571276, 25.788, 38.1084, 52.73, 7.045662996E+00
1689263014.3756595, 25.782, 38.1084, 52.722, 7.045662870E+00
1689263015.7941327, 25.79, 38.1086, 52.73, 7.045663063E+00
1689263017.2126834, 25.786, 38.1088, 52.726, 7.045663446E+00
1689263018.6310062, 25.783, 38.1096, 52.725, 7.045662900E+00
1689263020.0494483, 25.777, 38.1084, 52.723, 7.045663129E+00
1689263021.4679434, 25.785, 38.109, 52.73, 7.045663599E+00
1689263022.8864875, 25.785, 38.1087, 52.729, 7.045664024E+00
1689263024.3048794, 25.786, 38.1087, 52.727, 7.045663435E+00
1689263025.7232978, 25.788, 38.1087, 52.729, 7.045662204E+00
1689263027.1418316, 25.786, 38.1088, 52.732, 7.045663446E+00
1689263028.560235, 25.786, 38.109, 52.73, 7.045663911E+00
1689263029.9787421, 25.785, 38.1084, 52.728, 7.045662337E+00
1689263031.3973157, 25.791, 38.109, 52.733, 7.045663801E+00
1689263032.8156836, 25.788, 38.1091, 52.732, 7.045663485E+00
1689263034.2341907, 25.783, 38.1093, 52.729, 7.045664114E+00
1689263035.652702, 25.791, 38.1095, 52.722, 7.045664247E+00
1689263037.0709941, 25.786, 38.1096, 52.731, 7.045663489E+00
1689263038.4896243, 25.791, 38.1096, 52.732, 7.045662743E+00
1689263039.9080734, 25.786, 38.1101, 52.73, 7.045661658E+00
1689263041.3266847, 25.794, 38.1102, 52.734, 7.045662923E+00
1689263042.7449462, 25.783, 38.1105, 52.733, 7.045664334E+00
1689263044.1634753, 25.788, 38.1098, 52.734, 7.045664337E+00
1689263045.5822206, 25.793, 38.1102, 52.737, 7.045663648E+00
1689263047.000421, 25.788, 38.1105, 52.728, 7.045664370E+00
1689263048.4187186, 25.79, 38.1112, 52.73, 7.045662743E+00
1689263049.8371627, 25.783, 38.1107, 52.733, 7.045663631E+00
1689263051.2558908, 25.79, 38.1106, 52.723, 7.045662776E+00
1689263052.674373, 25.788, 38.1109, 52.73, 7.045663142E+00
1689263054.092613, 25.79, 38.1111, 52.735, 7.045662723E+00
1689263055.510912, 25.791, 38.111, 52.737, 7.045664143E+00
1689263056.9297078, 25.786, 38.111, 52.739, 7.045661834E+00
1689263058.348085, 25.785, 38.1113, 52.733, 7.045662886E+00
1689263059.766566, 25.788, 38.1112, 52.732, 7.045662756E+00
1689263061.1848762, 25.793, 38.1116, 52.73, 7.045662530E+00
1689263062.6032195, 25.783, 38.1115, 52.731, 7.045662280E+00
1689263064.0220306, 25.793, 38.1117, 52.734, 7.045662107E+00
1689263065.4400938, 25.791, 38.1115, 52.737, 7.045664120E+00
1689263066.8587377, 25.79, 38.1114, 52.733, 7.045663787E+00
1689263068.2772002, 25.79, 38.1114, 52.739, 7.045664516E+00
1689263069.6957507, 25.788, 38.1115, 52.739, 7.045665078E+00
1689263071.1141229, 25.783, 38.1119, 52.735, 7.045664246E+00
1689263072.532673, 25.786, 38.1121, 52.733, 7.045663251E+00
1689263073.9511442, 25.777, 38.1113, 52.731, 7.045662666E+00
1689263075.3694487, 25.794, 38.1121, 52.739, 7.045662696E+00
1689263076.7879806, 25.786, 38.1115, 52.734, 7.045662523E+00
1689263078.2064812, 25.791, 38.1115, 52.742, 7.045661824E+00
1689263079.6249802, 25.79, 38.1118, 52.728, 7.045663721E+00
1689263081.0432532, 25.788, 38.112, 52.74, 7.045663211E+00
1689263082.4616613, 25.791, 38.1122, 52.731, 7.045662402E+00
1689263083.880124, 25.793, 38.1115, 52.732, 7.045664133E+00
1689263085.2989159, 25.793, 38.1128, 52.741, 7.045662522E+00
1689263086.7171986, 25.794, 38.1124, 52.74, 7.045662971E+00
1689263088.135612, 25.791, 38.1121, 52.739, 7.045663002E+00
1689263089.5541244, 25.786, 38.1121, 52.739, 7.045663943E+00
1689263090.9726129, 25.793, 38.1126, 52.738, 7.045664355E+00
1689263092.3913457, 25.797, 38.1121, 52.744, 7.045663543E+00
1689263093.8094919, 25.796, 38.1121, 52.747, 7.045663567E+00
1689263095.2279549, 25.791, 38.1122, 52.739, 7.045664212E+00
1689263096.6464448, 25.79, 38.1125, 52.747, 7.045663949E+00
1689263098.0648825, 25.794, 38.1128, 52.744, 7.045662435E+00
1689263099.48337, 25.794, 38.112, 52.74, 7.045663297E+00
1689263100.9018123, 25.791, 38.1122, 52.741, 7.045662841E+00
1689263102.3202844, 25.79, 38.1134, 52.739, 7.045662548E+00
1689263103.7387846, 25.8, 38.1128, 52.74, 7.045662878E+00
1689263105.15719, 25.796, 38.1129, 52.743, 7.045662498E+00
1689263106.5757785, 25.794, 38.1127, 52.732, 7.045664098E+00
1689263107.9941497, 25.79, 38.1135, 52.735, 7.045663233E+00
1689263109.4123316, 25.785, 38.1138, 52.741, 7.045662391E+00
1689263110.831048, 25.783, 38.1138, 52.737, 7.045663958E+00
1689263112.2495794, 25.79, 38.114, 52.735, 7.045663639E+00
1689263113.668061, 25.791, 38.1138, 52.738, 7.045663130E+00
1689263115.0864952, 25.796, 38.1143, 52.739, 7.045664274E+00
1689263116.504925, 25.799, 38.1141, 52.741, 7.045664041E+00
1689263117.923458, 25.794, 38.1147, 52.749, 7.045662847E+00
1689263119.3419673, 25.79, 38.1146, 52.746, 7.045664284E+00
1689263120.760359, 25.8, 38.1141, 52.741, 7.045662793E+00
1689263122.1786964, 25.791, 38.1139, 52.733, 7.045663442E+00
1689263123.597226, 25.799, 38.1143, 52.746, 7.045662880E+00
1689263125.015911, 25.797, 38.1144, 52.745, 7.045663346E+00
1689263126.4340634, 25.799, 38.1147, 52.749, 7.045663775E+00
1689263127.8525078, 25.793, 38.1145, 52.746, 7.045663043E+00
1689263129.2711396, 25.793, 38.1151, 52.756, 7.045662733E+00
1689263130.6896272, 25.796, 38.1145, 52.739, 7.045662690E+00
1689263132.108123, 25.793, 38.1155, 52.75, 7.045664001E+00
1689263133.5266278, 25.796, 38.1159, 52.744, 7.045662267E+00
1689263134.944956, 25.799, 38.1154, 52.739, 7.045662477E+00
1689263136.363464, 25.802, 38.1154, 52.758, 7.045663857E+00
1689263137.781939, 25.794, 38.1156, 52.747, 7.045663408E+00
1689263139.2003646, 25.791, 38.116, 52.741, 7.045664437E+00
1689263140.6185668, 25.8, 38.116, 52.744, 7.045664317E+00
1689263142.0373108, 25.796, 38.1159, 52.742, 7.045664310E+00
1689263143.455645, 25.796, 38.1161, 52.744, 7.045662051E+00
1689263144.874031, 25.794, 38.1157, 52.749, 7.045662876E+00
1689263146.2923517, 25.803, 38.1165, 52.755, 7.045663445E+00
1689263147.7110503, 25.803, 38.1169, 52.747, 7.045663098E+00
1689263149.1296246, 25.797, 38.1164, 52.756, 7.045663335E+00
1689263150.5481215, 25.797, 38.1168, 52.747, 7.045665092E+00
1689263151.9664478, 25.799, 38.1174, 52.751, 7.045664087E+00
1689263153.3847358, 25.796, 38.1172, 52.747, 7.045663115E+00
1689263154.8034768, 25.797, 38.1171, 52.752, 7.045662443E+00
1689263156.2220047, 25.796, 38.1175, 52.755, 7.045663072E+00
1689263157.6404688, 25.793, 38.1178, 52.754, 7.045662057E+00
1689263159.05883, 25.803, 38.1178, 52.751, 7.045663364E+00
1689263160.4770496, 25.797, 38.1176, 52.749, 7.045663318E+00
1689263161.8958921, 25.793, 38.1182, 52.744, 7.045662968E+00
